sample_uid,nomenclaura,bloco,replicata,tecnica,cultivar,condicao,classe,classe_legenda,data_coleta_iso,dia,turno_original,turno,NDVI,EVI,WBI,PRI,SIPI,REP
2017-02-25__manha__B4_BR16_NIRRIG_REPROD00002.asd,B4_BR16_NIRRIG_REPROD00002.asd,B4,4,2,BR16,NIRR,D,D (BR16 NIRR),2017-02-25,dia4,manha,unico,0.8012923680192576,0.8415415932740805,1.017870235403565,0.06656607824459819,0.9766460777066407,718.1671011405243
2017-02-25__manha__B4_BR16_NIRRIG_REPROD00003.asd,B4_BR16_NIRRIG_REPROD00003.asd,B4,4,3,BR16,NIRR,D,D (BR16 NIRR),2017-02-25,dia4,manha,unico,0.7987707619479603,0.8406115746179323,1.017982581982864,0.06605504879724929,0.9761009444425496,718.1626243910744
2017-02-25__manha__B4_BR16_NIRRIG_REPROD00004.asd,B4_BR16_NIRRIG_REPROD00004.asd,B4,4,4,BR16,NIRR,D,D (BR16 NIRR),2017-02-25,dia4,manha,unico,0.8388686638344045,0.8690484676954009,1.0200658254783963,0.07928621264799732,0.9842144586245544,717.938678388439
2017-02-25__manha__B4_BR16_NIRRIG_REPROD00005.asd,B4_BR16_NIRRIG_REPROD00005.asd,B4,4,5,BR16,NIRR,D,D (BR16 NIRR),2017-02-25,dia4,manha,unico,0.8386877030441501,0.8691229074474376,1.02024834102391,0.07896788481262462,0.9848600605988085,717.9375569509311
2017-02-25__manha__B4_BR16_NIRRIG_REPROD00006.asd,B4_BR16_NIRRIG_REPROD00006.asd,B4,4,6,BR16,NIRR,D,D (BR16 NIRR),2017-02-25,dia4,manha,unico,0.8385188919141121,0.8721384266671127,1.0202684618932296,0.07950666109096106,0.9847740332739118,717.9339812839464
2017-02-25__manha__B4_BR16_NIRRIG_REPROD00007.asd,B4_BR16_NIRRIG_REPROD00007.asd,B4,4,7,BR16,NIRR,D,D (BR16 NIRR),2017-02-25,dia4,manha,unico,0.8385286150445587,0.8695474695130238,1.0202133792130559,0.07963088118228909,0.9844588869238372,717.9424280240355
2017-02-25__manha__B1_CD202_IRRIG_REPROD00000.asd,B1_CD202_IRRIG_REPROD00000.asd,B1,1,0,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.709213738387846,0.7569844959914458,1.0186942073819683,0.06159959593624652,0.9569206985508871,717.4952502882787
2017-02-25__manha__B1_CD202_IRRIG_REPROD00001.asd,B1_CD202_IRRIG_REPROD00001.asd,B1,1,1,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.7048861303843043,0.7599782725510026,1.0188972799453728,0.06114461299352595,0.9546309059166506,717.4850254761553
2017-02-25__manha__B1_CD202_IRRIG_REPROD00002.asd,B1_CD202_IRRIG_REPROD00002.asd,B1,1,2,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.7008080450724979,0.7612741798603069,1.0192950452967289,0.060623525804937635,0.9533077726637084,717.4734346903614
2017-02-25__manha__B1_CD202_IRRIG_REPROD00003.asd,B1_CD202_IRRIG_REPROD00003.asd,B1,1,3,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.6972559096091734,0.7583893565548754,1.0191043571068867,0.0599753509379694,0.9522493094543828,717.4784509403554
2017-02-25__manha__B1_CD202_IRRIG_REPROD00004.asd,B1_CD202_IRRIG_REPROD00004.asd,B1,1,4,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.7770475446791484,0.7766555385658275,1.0178264524067033,0.07246422884463763,0.9719440729628558,717.2428623324805
2017-02-25__manha__B1_CD202_IRRIG_REPROD00005.asd,B1_CD202_IRRIG_REPROD00005.asd,B1,1,5,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.7724542977754465,0.7773739856392686,1.017802633803975,0.07195528327203879,0.9696037208947782,717.233316423284
2017-02-25__manha__B1_CD202_IRRIG_REPROD00006.asd,B1_CD202_IRRIG_REPROD00006.asd,B1,1,6,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.7676035946546016,0.7792292974348671,1.017838888308199,0.07164777229078409,0.9668399017145053,717.2231485348956
2017-02-25__manha__B1_CD202_IRRIG_REPROD00007.asd,B1_CD202_IRRIG_REPROD00007.asd,B1,1,7,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.7633296411968448,0.7786484162081486,1.018066910817735,0.07102291323178353,0.9654569613632614,717.2196064330208
2017-02-25__manha__B2_CD202_IRRIG_REPROD00000.asd,B2_CD202_IRRIG_REPROD00000.asd,B2,2,0,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.7534507707935274,0.7701903716710775,1.0186708827171749,0.06550778136705476,0.9502457864942325,718.4464025578225
2017-02-25__manha__B2_CD202_IRRIG_REPROD00001.asd,B2_CD202_IRRIG_REPROD00001.asd,B2,2,1,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.7468817048426775,0.7682623076647546,1.018749453249357,0.0646062471994865,0.9476423333361783,718.403044685701
2017-02-25__manha__B2_CD202_IRRIG_REPROD00002.asd,B2_CD202_IRRIG_REPROD00002.asd,B2,2,2,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.7408418910281126,0.7683423010697925,1.0185232606220518,0.06368392436971385,0.9450303347649883,718.3720999584269
2017-02-25__manha__B2_CD202_IRRIG_REPROD00003.asd,B2_CD202_IRRIG_REPROD00003.asd,B2,2,3,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.7355361301528746,0.7725880300362044,1.0186965217003514,0.06396885162539474,0.9431647139332721,718.3369151338967
2017-02-25__manha__B2_CD202_IRRIG_REPROD00004.asd,B2_CD202_IRRIG_REPROD00004.asd,B2,2,4,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.8026585095651037,0.7470194214846814,1.0201372021993271,0.06231656725207907,0.9942160815152173,716.4965525140886
2017-02-25__manha__B2_CD202_IRRIG_REPROD00005.asd,B2_CD202_IRRIG_REPROD00005.asd,B2,2,5,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.7963834212760879,0.7436198167241044,1.0201836043040888,0.062433739878851174,0.9944855705015022,716.4336597931107
2017-02-25__manha__B2_CD202_IRRIG_REPROD00006.asd,B2_CD202_IRRIG_REPROD00006.asd,B2,2,6,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.7927889082673701,0.7440489547029723,1.020240887153746,0.06313348231164381,0.9934977781162496,716.4054962438933
2017-02-25__manha__B2_CD202_IRRIG_REPROD00007.asd,B2_CD202_IRRIG_REPROD00007.asd,B2,2,7,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.7903473731218704,0.7418354707108978,1.0202838453953937,0.06299805296199043,0.9931618738430955,716.3892213099452
2017-02-25__manha__B3_CD202_IRRIG_REPROD00000.asd,B3_CD202_IRRIG_REPROD00000.asd,B3,3,0,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.7315403703962572,0.7807854727802982,1.0199828908483166,0.05976444035115607,0.9423629503174359,716.3707399284358
2017-02-25__manha__B3_CD202_IRRIG_REPROD00001.asd,B3_CD202_IRRIG_REPROD00001.asd,B3,3,1,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.7242566442060142,0.7808809426000786,1.020001658331426,0.05892642941794559,0.9406018622801557,716.3449722286726
2017-02-25__manha__B3_CD202_IRRIG_REPROD00002.asd,B3_CD202_IRRIG_REPROD00002.asd,B3,3,2,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.7168748901033788,0.780235264230454,1.0201190445863197,0.057576401068747896,0.9384827031438707,716.3231525592726
2017-02-25__manha__B3_CD202_IRRIG_REPROD00003.asd,B3_CD202_IRRIG_REPROD00003.asd,B3,3,3,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.7094997801824903,0.7792067875020968,1.0201716258698539,0.05650155514478576,0.937115976630185,716.3090407180939
2017-02-25__manha__B3_CD202_IRRIG_REPROD00004.asd,B3_CD202_IRRIG_REPROD00004.asd,B3,3,4,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.7302508669997467,0.7661438009864964,1.0209381463965743,0.057797739902128005,0.944418174307567,716.4767554404176
2017-02-25__manha__B3_CD202_IRRIG_REPROD00005.asd,B3_CD202_IRRIG_REPROD00005.asd,B3,3,5,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.7212276275603396,0.7652629625357891,1.0210566016621345,0.05681526156539104,0.9417828727776112,716.4511773311727
2017-02-25__manha__B3_CD202_IRRIG_REPROD00006.asd,B3_CD202_IRRIG_REPROD00006.asd,B3,3,6,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.7114153311316083,0.7652450359258103,1.0212144692460825,0.05570145525842736,0.9390216407082955,716.4305969670382
2017-02-25__manha__B3_CD202_IRRIG_REPROD00007.asd,B3_CD202_IRRIG_REPROD00007.asd,B3,3,7,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.7012647600505817,0.7648617792836208,1.0213930489976497,0.05494791122091647,0.9362191843488441,716.4090461866923
2017-02-25__manha__B4_CD202_IRRIG_REPROD00000.asd,B4_CD202_IRRIG_REPROD00000.asd,B4,4,0,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.7463237442006531,0.8034468851417004,1.020167394194892,0.05754771875760078,0.9419177503269365,719.0675690067742
2017-02-25__manha__B4_CD202_IRRIG_REPROD00001.asd,B4_CD202_IRRIG_REPROD00001.asd,B4,4,1,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.7443577363639594,0.7992388947167728,1.020041701997019,0.057281169139736805,0.9422690218750279,719.0215900608318
2017-02-25__manha__B4_CD202_IRRIG_REPROD00002.asd,B4_CD202_IRRIG_REPROD00002.asd,B4,4,2,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.741475649503526,0.7964956582812619,1.0200737871170646,0.05728455790984574,0.9420861525395403,718.9849539062
2017-02-25__manha__B4_CD202_IRRIG_REPROD00003.asd,B4_CD202_IRRIG_REPROD00003.asd,B4,4,3,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.7366196216088521,0.7933584280084882,1.0201207797050167,0.05710693794528889,0.94056491627231,718.964959353611
2017-02-25__manha__B4_CD202_IRRIG_REPROD00004.asd,B4_CD202_IRRIG_REPROD00004.asd,B4,4,4,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.76105640589204,0.7898613575363185,1.0214833430887145,0.06898259903108245,0.9660422481650505,717.9295647793429
2017-02-25__manha__B4_CD202_IRRIG_REPROD00005.asd,B4_CD202_IRRIG_REPROD00005.asd,B4,4,5,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.7599094241152232,0.7881686240036159,1.021557806521043,0.06853370529418402,0.9638066518980264,717.9353859586198
2017-02-25__manha__B4_CD202_IRRIG_REPROD00006.asd,B4_CD202_IRRIG_REPROD00006.asd,B4,4,6,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.7538527889173573,0.7853016071637274,1.021343779123711,0.06789654886337243,0.961364984423807,717.924550911488
2017-02-25__manha__B4_CD202_IRRIG_REPROD00007.asd,B4_CD202_IRRIG_REPROD00007.asd,B4,4,7,CD202,IRR,E,E (CD202 IRR),2017-02-25,dia4,manha,unico,0.7479902069393239,0.7853860034950728,1.0215017002364053,0.06721815593708654,0.9588518828770609,717.9094629598815
2017-02-25__manha__B1_CD202_NIRRIG_REPROD00000.asd,B1_CD202_NIRRIG_REPROD00000.asd,B1,1,0,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.8083394782855847,0.7499655417728415,1.015632571204019,0.07027987217808133,1.0006682569394094,717.1011019120433
2017-02-25__manha__B1_CD202_NIRRIG_REPROD00001.asd,B1_CD202_NIRRIG_REPROD00001.asd,B1,1,1,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.8063056535479498,0.7489289346166274,1.0153633363500911,0.07001934663664558,0.9995785810226399,717.0921599354582
2017-02-25__manha__B1_CD202_NIRRIG_REPROD00002.asd,B1_CD202_NIRRIG_REPROD00002.asd,B1,1,2,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.8041937793382422,0.7512710342210724,1.0159437000527964,0.07001536803012696,0.9987218494543201,717.0764847758776
2017-02-25__manha__B1_CD202_NIRRIG_REPROD00003.asd,B1_CD202_NIRRIG_REPROD00003.asd,B1,1,3,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.802327378595774,0.7520977080162917,1.015904945883905,0.0699899901141966,0.9976418451655437,717.0702958515319
2017-02-25__manha__B1_CD202_NIRRIG_REPROD00004.asd,B1_CD202_NIRRIG_REPROD00004.asd,B1,1,4,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.8347924447064522,0.7968550801026066,1.0209281585359733,0.07701599332983969,0.9856724700679691,717.0258506079845
2017-02-25__manha__B1_CD202_NIRRIG_REPROD00005.asd,B1_CD202_NIRRIG_REPROD00005.asd,B1,1,5,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.8347154660678907,0.7969412762704542,1.0209653719029472,0.0775027623578981,0.985171120316229,717.0193999013927
2017-02-25__manha__B1_CD202_NIRRIG_REPROD00006.asd,B1_CD202_NIRRIG_REPROD00006.asd,B1,1,6,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.8347849109589913,0.7954987096916835,1.0210230091932417,0.07757755705023991,0.9853465990227636,717.0157991911475
2017-02-25__manha__B1_CD202_NIRRIG_REPROD00007.asd,B1_CD202_NIRRIG_REPROD00007.asd,B1,1,7,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.8345957616360985,0.7964554727108473,1.0208333664547151,0.07784082987326281,0.9851226992876598,717.0099040679622
2017-02-25__manha__B2_CD202_NIRRIG_REPROD00000.asd,B2_CD202_NIRRIG_REPROD00000.asd,B2,2,0,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.8160542057701411,0.7941514011285676,1.0209639968455715,0.07051725086757442,0.981301863344151,717.8086070617998
2017-02-25__manha__B2_CD202_NIRRIG_REPROD00001.asd,B2_CD202_NIRRIG_REPROD00001.asd,B2,2,1,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.8156847816850223,0.7935443973500138,1.0210045675539616,0.07086048013595599,0.9823831957942705,717.8010070914993
2017-02-25__manha__B2_CD202_NIRRIG_REPROD00002.asd,B2_CD202_NIRRIG_REPROD00002.asd,B2,2,2,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.815567182612475,0.7938247008675734,1.0207323108886153,0.07072201693248262,0.9818341836310452,717.7951143221193
2017-02-25__manha__B2_CD202_NIRRIG_REPROD00003.asd,B2_CD202_NIRRIG_REPROD00003.asd,B2,2,3,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.8157635476084701,0.7940909615439403,1.0207840020751278,0.07076973919900025,0.9820115356167656,717.7899426793907
2017-02-25__manha__B2_CD202_NIRRIG_REPROD00004.asd,B2_CD202_NIRRIG_REPROD00004.asd,B2,2,4,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.8346715540540106,0.8014205281728967,1.0211763048288516,0.07875655342783681,0.9813636779336823,718.0757972575776
2017-02-25__manha__B2_CD202_NIRRIG_REPROD00005.asd,B2_CD202_NIRRIG_REPROD00005.asd,B2,2,5,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.8342685879130259,0.7996841985013726,1.0211013586437667,0.07867291837023178,0.981447231000143,718.0735929242376
2017-02-25__manha__B2_CD202_NIRRIG_REPROD00006.asd,B2_CD202_NIRRIG_REPROD00006.asd,B2,2,6,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.8342309836454207,0.8021849262994725,1.021146584747196,0.07893891185195245,0.9810163985863868,718.0687707342662
2017-02-25__manha__B2_CD202_NIRRIG_REPROD00007.asd,B2_CD202_NIRRIG_REPROD00007.asd,B2,2,7,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.8344084527956258,0.8011317669179185,1.0208930917216288,0.07866799462367843,0.9813870005166957,718.069438734046
2017-02-25__manha__B3_CD202_NIRRIG_REPROD00000.asd,B3_CD202_NIRRIG_REPROD00000.asd,B3,3,0,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.8489408187479716,0.8100899308470444,1.0186221644338722,0.07779138819622698,0.9852445016408141,716.9800755245261
2017-02-25__manha__B3_CD202_NIRRIG_REPROD00001.asd,B3_CD202_NIRRIG_REPROD00001.asd,B3,3,1,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.8494338243697772,0.8091049575321265,1.0185249121776319,0.07796487701431379,0.9851534776875099,716.9829509710263
2017-02-25__manha__B3_CD202_NIRRIG_REPROD00002.asd,B3_CD202_NIRRIG_REPROD00002.asd,B3,3,2,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.8493107175768412,0.807197116253229,1.0185264427021383,0.07776057632575838,0.9849629760794761,716.9783936025505
2017-02-25__manha__B3_CD202_NIRRIG_REPROD00003.asd,B3_CD202_NIRRIG_REPROD00003.asd,B3,3,3,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.8491232326800604,0.8056921151338993,1.0184294586402065,0.07757069410339186,0.9856131587188927,716.9776006083404
2017-02-25__manha__B3_CD202_NIRRIG_REPROD00004.asd,B3_CD202_NIRRIG_REPROD00004.asd,B3,3,4,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.8289977636552716,0.7983886812618659,1.0181115422556124,0.07663360838454242,0.9807617282614551,715.37029343915
2017-02-25__manha__B3_CD202_NIRRIG_REPROD00005.asd,B3_CD202_NIRRIG_REPROD00005.asd,B3,3,5,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.8286814062958814,0.798358249838832,1.0179764147756714,0.07683423709037296,0.9808223260446592,715.3664762147787
2017-02-25__manha__B3_CD202_NIRRIG_REPROD00006.asd,B3_CD202_NIRRIG_REPROD00006.asd,B3,3,6,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.8287649931503538,0.7971756531354569,1.0178181188882933,0.07659608599836962,0.981442879817735,715.3598812244828
2017-02-25__manha__B3_CD202_NIRRIG_REPROD00007.asd,B3_CD202_NIRRIG_REPROD00007.asd,B3,3,7,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.8287163163394557,0.7962003194120891,1.017813969342723,0.07632016111569997,0.9816687537216567,715.3587590338336
2017-02-25__manha__B4_CD202_NIRRIG_REPROD00000.asd,B4_CD202_NIRRIG_REPROD00000.asd,B4,4,0,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.8159138923413707,0.7926289674787673,1.0170093820420467,0.07172599275575631,0.9844257365871406,717.1231715404093
2017-02-25__manha__B4_CD202_NIRRIG_REPROD00001.asd,B4_CD202_NIRRIG_REPROD00001.asd,B4,4,1,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.8125247630177008,0.7989415285036444,1.017345402101169,0.0725849683671872,0.9828847393702422,717.1122031796037
2017-02-25__manha__B4_CD202_NIRRIG_REPROD00002.asd,B4_CD202_NIRRIG_REPROD00002.asd,B4,4,2,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.8113880413070859,0.7966552148955209,1.01735108744603,0.0725403795051554,0.9823433058470729,717.1073605127445
2017-02-25__manha__B4_CD202_NIRRIG_REPROD00003.asd,B4_CD202_NIRRIG_REPROD00003.asd,B4,4,3,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.8096148136715727,0.795723996641355,1.0176415109857306,0.07235359532621964,0.9820844057296413,717.1032368760812
2017-02-25__manha__B4_CD202_NIRRIG_REPROD00004.asd,B4_CD202_NIRRIG_REPROD00004.asd,B4,4,4,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.8384585338803077,0.8148080914798688,1.0198674218131514,0.07665815055131409,0.9811831354426399,716.2642817167646
2017-02-25__manha__B4_CD202_NIRRIG_REPROD00005.asd,B4_CD202_NIRRIG_REPROD00005.asd,B4,4,5,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.838510193777194,0.8150909534398478,1.0197437171229886,0.07675541616386396,0.9814004975248366,716.2662795860945
2017-02-25__manha__B4_CD202_NIRRIG_REPROD00006.asd,B4_CD202_NIRRIG_REPROD00006.asd,B4,4,6,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.8383689950770151,0.8172422650824244,1.0198296106634925,0.07759187680981558,0.9813709429526902,716.266042407703
2017-02-25__manha__B4_CD202_NIRRIG_REPROD00007.asd,B4_CD202_NIRRIG_REPROD00007.asd,B4,4,7,CD202,NIRR,F,F (CD202 NIRR),2017-02-25,dia4,manha,unico,0.8383040337792675,0.818362748156431,1.0198262868576198,0.07722912422843603,0.981467041280834,716.2684832281993
2017-02-25__manha__B1_EMB48_IRRIG_REPROD00000.asd,B1_EMB48_IRRIG_REPROD00000.asd,B1,1,0,EMB48,IRR,A,A (EMB48 IRR),2017-02-25,dia4,manha,unico,0.7161144449127741,0.8014764851831251,1.0189655580438561,0.04655992021118627,0.9337611020075178,717.7996105151793
2017-02-25__manha__B1_EMB48_IRRIG_REPROD00001.asd,B1_EMB48_IRRIG_REPROD00001.asd,B1,1,1,EMB48,IRR,A,A (EMB48 IRR),2017-02-25,dia4,manha,unico,0.7131933144140269,0.799269074659164,1.018658366600322,0.04630328481930607,0.9330641771178535,717.7980346418741
2017-02-25__manha__B1_EMB48_IRRIG_REPROD00002.asd,B1_EMB48_IRRIG_REPROD00002.asd,B1,1,2,EMB48,IRR,A,A (EMB48 IRR),2017-02-25,dia4,manha,unico,0.7109462291977378,0.7978318455791392,1.018579156644837,0.046432725536825134,0.9335333568930859,717.7895736670587
2017-02-25__manha__B1_EMB48_IRRIG_REPROD00003.asd,B1_EMB48_IRRIG_REPROD00003.asd,B1,1,3,EMB48,IRR,A,A (EMB48 IRR),2017-02-25,dia4,manha,unico,0.7093351297045177,0.794531840733355,1.0184900662761331,0.04580846904220793,0.9335395209328737,717.7714570706165
2017-02-25__manha__B1_EMB48_IRRIG_REPROD00004.asd,B1_EMB48_IRRIG_REPROD00004.asd,B1,1,4,EMB48,IRR,A,A (EMB48 IRR),2017-02-25,dia4,manha,unico,0.7282795721140305,0.7534798384427528,1.0176291113650136,0.06568015000619906,0.9527153335065439,717.4845285530494
2017-02-25__manha__B1_EMB48_IRRIG_REPROD00005.asd,B1_EMB48_IRRIG_REPROD00005.asd,B1,1,5,EMB48,IRR,A,A (EMB48 IRR),2017-02-25,dia4,manha,unico,0.7251515434872308,0.7507652988578669,1.0175076811954158,0.06532089745914685,0.9523045740587758,717.4570023927314
2017-02-25__manha__B1_EMB48_IRRIG_REPROD00006.asd,B1_EMB48_IRRIG_REPROD00006.asd,B1,1,6,EMB48,IRR,A,A (EMB48 IRR),2017-02-25,dia4,manha,unico,0.7223924513468647,0.7480054208130733,1.0176316861956605,0.06444089191576124,0.9524594996220628,717.4334745413588
2017-02-25__manha__B1_EMB48_IRRIG_REPROD00007.asd,B1_EMB48_IRRIG_REPROD00007.asd,B1,1,7,EMB48,IRR,A,A (EMB48 IRR),2017-02-25,dia4,manha,unico,0.7206058411235584,0.7454419994512752,1.0175671940733093,0.06464824455365775,0.9530433476361955,717.4076740713491
2017-02-25__manha__B2_EMB48_IRRIG_REPROD00000.asd,B2_EMB48_IRRIG_REPROD00000.asd,B2,2,0,EMB48,IRR,A,A (EMB48 IRR),2017-02-25,dia4,manha,unico,0.7210863287184903,0.7615022720012395,1.016854958701972,0.062478236226625114,0.9494094200591782,717.5049501589405
2017-02-25__manha__B2_EMB48_IRRIG_REPROD00001.asd,B2_EMB48_IRRIG_REPROD00001.asd,B2,2,1,EMB48,IRR,A,A (EMB48 IRR),2017-02-25,dia4,manha,unico,0.7141097685999845,0.7652949917055565,1.0171739723473765,0.061810462124536295,0.9472196358878878,717.4798142150146
2017-02-25__manha__B2_EMB48_IRRIG_REPROD00002.asd,B2_EMB48_IRRIG_REPROD00002.asd,B2,2,2,EMB48,IRR,A,A (EMB48 IRR),2017-02-25,dia4,manha,unico,0.7094273925526019,0.7643728987088677,1.0169402026681953,0.061460510072202754,0.9453250003168865,717.4711588724822
2017-02-25__manha__B2_EMB48_IRRIG_REPROD00003.asd,B2_EMB48_IRRIG_REPROD00003.asd,B2,2,3,EMB48,IRR,A,A (EMB48 IRR),2017-02-25,dia4,manha,unico,0.7050662692091817,0.7642097673798399,1.0172747980359875,0.06092174335059724,0.9440613546049441,717.4770363733742
2017-02-25__manha__B2_EMB48_IRRIG_REPROD00004.asd,B2_EMB48_IRRIG_REPROD00004.asd,B2,2,4,EMB48,IRR,A,A (EMB48 IRR),2017-02-25,dia4,manha,unico,0.741107697176769,0.7037742595337929,1.012753076349081,0.06274700935896509,0.973097362815039,717.1526030262044
2017-02-25__manha__B2_EMB48_IRRIG_REPROD00005.asd,B2_EMB48_IRRIG_REPROD00005.asd,B2,2,5,EMB48,IRR,A,A (EMB48 IRR),2017-02-25,dia4,manha,unico,0.7359685226350121,0.7053219750563103,1.0127936093436214,0.06280889701660462,0.971224098479816,717.1324352364544
2017-02-25__manha__B2_EMB48_IRRIG_REPROD00006.asd,B2_EMB48_IRRIG_REPROD00006.asd,B2,2,6,EMB48,IRR,A,A (EMB48 IRR),2017-02-25,dia4,manha,unico,0.7307698910975452,0.7056474030516631,1.0128490540368846,0.062274179445647455,0.9697293661984876,717.1125552334004
2017-02-25__manha__B2_EMB48_IRRIG_REPROD00007.asd,B2_EMB48_IRRIG_REPROD00007.asd,B2,2,7,EMB48,IRR,A,A (EMB48 IRR),2017-02-25,dia4,manha,unico,0.7260857516367428,0.7024873265151129,1.0127000038866285,0.061406274488633776,0.9691682252671877,717.097003540956
2017-02-25__manha__B3_EMB48_IRRIG_REPROD00000.asd,B3_EMB48_IRRIG_REPROD00000.asd,B3,3,0,EMB48,IRR,A,A (EMB48 IRR),2017-02-25,dia4,manha,unico,0.718078434110945,0.7821111618422031,1.017222287031384,0.05971084343210857,0.9374184098765884,718.0599972883144
2017-02-25__manha__B3_EMB48_IRRIG_REPROD00001.asd,B3_EMB48_IRRIG_REPROD00001.asd,B3,3,1,EMB48,IRR,A,A (EMB48 IRR),2017-02-25,dia4,manha,unico,0.7157739280124069,0.7846522024182573,1.0171774116838646,0.060007356249076785,0.9376137528101501,718.0012803261012
