wavelength,direction_label,vip,coefficient,abs_coefficient,optimal_score
388,irrigado,0.9348249803,0.0069800524,0.0069800524,1.2481303952
537,nao_irrigado,0.9966105104,-0.0060457669,0.0060457669,1.2470777206
1426,nao_irrigado,1.3800529614,-0.0002609778,0.0002609778,1.2455021376
2132,irrigado,1.3282996752,0.0010361148,0.0010361148,1.2436307387
591,irrigado,1.0026232792,0.0059408618,0.0059408618,1.2418052901
1433,nao_irrigado,1.3747010450,-0.0003311032,0.0003311032,1.2415991507
1436,nao_irrigado,1.3703414680,-0.0003966837,0.0003966837,1.2415468093
1437,nao_irrigado,1.3690321868,-0.0004103753,0.0004103753,1.2393113586
1175,nao_irrigado,0.9911653730,-0.0061051714,0.0061051714,1.2386914025
2206,nao_irrigado,0.9504765456,-0.0066993649,0.0066993649,1.2315910626
566,nao_irrigado,1.0505604666,-0.0051846808,0.0051846808,1.2294154858
793,nao_irrigado,0.8832042521,-0.0077046322,0.0077046322,1.2283058138
536,nao_irrigado,0.9958273924,-0.0060034244,0.0060034244,1.2270579987
2207,nao_irrigado,0.9477892174,-0.0067267892,0.0067267892,1.2267521192
1425,nao_irrigado,1.3793783929,-0.0001997591,0.0001997591,1.2191085511
1055,nao_irrigado,0.9062259037,-0.0073214786,0.0073214786,1.2149610267
1051,nao_irrigado,0.7355826864,-0.0098937768,0.0098937768,1.2148843939
855,irrigado,1.1196990436,0.0040927451,0.0040927451,1.2110597061
1447,nao_irrigado,1.3341502609,-0.0008530224,0.0008530224,1.2085469602
808,nao_irrigado,0.9007602052,-0.0073733539,0.0073733539,1.2036764474
1708,irrigado,1.0643314609,0.0049051371,0.0049051371,1.2028173757
1594,irrigado,1.1541906309,0.0035479941,0.0035479941,1.2018986598
1424,nao_irrigado,1.3791374108,-0.0001561514,0.0001561514,1.2016427444
1045,nao_irrigado,1.0642056341,-0.0049027271,0.0049027271,1.2012250438
792,nao_irrigado,0.8794720226,-0.0076849157,0.0076849157,1.2002140318
387,irrigado,0.9770156957,0.0062120259,0.0062120259,1.1993321947
2244,irrigado,0.8642245283,0.0079075248,0.0079075248,1.1975327616
622,irrigado,1.0417560780,0.0051833082,0.0051833082,1.1798353451
2241,irrigado,0.8648454431,0.0078348738,0.0078348738,1.1741329748
1423,irrigado,1.3775614663,0.0000815539,0.0000815539,1.1652787635
1217,irrigado,0.9376552948,0.0066831982,0.0066831982,1.1541526236
513,irrigado,1.0282311850,0.0053034778,0.0053034778,1.1488813044
2240,irrigado,0.8731839543,0.0076276685,0.0076276685,1.1440010270
2330,irrigado,0.8352944021,0.0081892542,0.0081892542,1.1404471157
449,nao_irrigado,1.1653984308,-0.0032078006,0.0032078006,1.1385906853
1616,irrigado,1.1701081291,0.0031329937,0.0031329937,1.1371833387
434,nao_irrigado,1.0593337941,-0.0047814440,0.0047814440,1.1292302467
426,nao_irrigado,1.1680549310,-0.0031291553,0.0031291553,1.1243203599
2386,nao_irrigado,0.8941535274,-0.0072542894,0.0072542894,1.1228325202
2194,nao_irrigado,0.9930772990,-0.0057571878,0.0057571878,1.1206912688
452,nao_irrigado,1.1779557606,-0.0029646406,0.0029646406,1.1186798099
