sample_id,data_coleta_iso,genotipo_normalizado,condicao_normalizada,turno,PC1,PC2,PC3,PC4,PC5
B4_EMB48_IRRIG_REPROD00002.asd,2017-02-24,EMB48,irrigado,manha,-38.08390926711457,20.153647848570515,-1.5573710244335273,-0.8294032713514854,-4.50958577057741
B4_EMB48_IRRIG_REPROD00003.asd,2017-02-24,EMB48,irrigado,manha,-39.41435325194445,21.00259539112103,-0.6218222902124997,-1.1220783461115806,-4.221878769498195
B4_EMB48_IRRIG_REPROD00004.asd,2017-02-24,EMB48,irrigado,manha,-50.335871434774766,12.740861905650819,-7.613962696747796,7.391087747913976,0.9824527737224129
B4_EMB48_IRRIG_REPROD00005.asd,2017-02-24,EMB48,irrigado,manha,-52.498067389154016,12.915100523588054,-8.001817488741315,7.358376930539329,1.1122798660778053
B4_EMB48_IRRIG_REPROD00006.asd,2017-02-24,EMB48,irrigado,manha,-54.20619231789974,13.086996828442652,-8.232184219500606,7.4055591507344944,1.0773592956372087
B4_EMB48_IRRIG_REPROD00007.asd,2017-02-24,EMB48,irrigado,manha,-55.88500663378849,13.336601726195495,-8.158864169870439,7.523511074628102,1.1947772468207143
B4_EMB48_NIRRIG_REPROD00000.asd,2017-02-24,EMB48,nao_irrigado,manha,48.03044364711232,27.10231622886166,-14.477465371209078,1.6937216701242115,-1.80150839534894
B4_EMB48_NIRRIG_REPROD00001.asd,2017-02-24,EMB48,nao_irrigado,manha,51.56286144216095,28.801115457247054,-13.872804830671162,1.7929673966496378,-1.4473783565716054
B4_EMB48_NIRRIG_REPROD00002.asd,2017-02-24,EMB48,nao_irrigado,manha,51.861873094395385,30.36462567767647,-14.459587806209846,1.3631940777516642,-1.2546733745458636
B4_EMB48_NIRRIG_REPROD00003.asd,2017-02-24,EMB48,nao_irrigado,manha,53.384570649334506,31.57755821966061,-14.794689436220764,1.2664894485241127,-1.4822668489971333
B4_EMB48_NIRRIG_REPROD00004.asd,2017-02-24,EMB48,nao_irrigado,manha,36.92376193322081,33.43604284701497,-8.74392908389223,11.558406313341221,-2.7762147039123417
B4_EMB48_NIRRIG_REPROD00005.asd,2017-02-24,EMB48,nao_irrigado,manha,34.068442909494976,33.84122787204139,-10.905893772692105,12.234474078898508,-2.690757884823356
B4_EMB48_NIRRIG_REPROD00006.asd,2017-02-24,EMB48,nao_irrigado,manha,34.58803450214649,34.6106237514325,-11.399681200910884,12.509158113695525,-3.188503071255122
B4_EMB48_NIRRIG_REPROD00007.asd,2017-02-24,EMB48,nao_irrigado,manha,35.417799544947734,35.704341162480674,-11.986907592912013,12.591110880511698,-3.554501045702385
B1_BR16_IRRIG_REPROD00000.asd,2017-02-24,BR16,irrigado,tarde,1.0302782574948097,-34.35406589228679,3.5146312090333938,-5.079684882703285,-1.568728658688509
B1_BR16_IRRIG_REPROD00001.asd,2017-02-24,BR16,irrigado,tarde,1.1575080854951958,-34.176457328484766,3.478165143962354,-5.105395587405516,-1.4972007162706393
B1_BR16_IRRIG_REPROD00002.asd,2017-02-24,BR16,irrigado,tarde,0.7646849645067422,-34.17299039388689,2.940333382657941,-4.920426344307542,-1.603357219752565
B1_BR16_IRRIG_REPROD00003.asd,2017-02-24,BR16,irrigado,tarde,3.1821870990536008,-34.21190911174174,4.881223381588474,-5.391263751714273,-1.1614463826342356
B1_BR16_IRRIG_REPROD00004.asd,2017-02-24,BR16,irrigado,tarde,7.478831199318262,-13.06061011052164,-20.070708227917105,-9.865478949991944,-2.7857299787202523
B1_BR16_IRRIG_REPROD00005.asd,2017-02-24,BR16,irrigado,tarde,12.009287279591002,-12.296806115784173,-18.025361778519265,-10.185686411346563,-1.66546443643545
B1_BR16_IRRIG_REPROD00006.asd,2017-02-24,BR16,irrigado,tarde,12.705499204450627,-12.027009785851224,-17.697982234013484,-10.233544651063841,-1.637607572218138
B1_BR16_IRRIG_REPROD00007.asd,2017-02-24,BR16,irrigado,tarde,13.204800633338735,-11.611716469173592,-17.44510930931808,-10.416102705941368,-1.5744261709820468
B1_BR16_NIRRIG_REPROD00000.asd,2017-02-24,BR16,nao_irrigado,tarde,34.586845072750215,-5.9657489696466115,-11.007791695360147,-10.69149553366456,-1.5827940592689322
B1_BR16_NIRRIG_REPROD00001.asd,2017-02-24,BR16,nao_irrigado,tarde,35.42932166095584,-5.798368176970171,-11.047368922940755,-10.378757897779622,-1.6957270193641432
B1_BR16_NIRRIG_REPROD00002.asd,2017-02-24,BR16,nao_irrigado,tarde,34.87139337818353,-4.358733553752079,-12.654598758273252,-10.409857672289798,-0.6737014458320177
B1_BR16_NIRRIG_REPROD00003.asd,2017-02-24,BR16,nao_irrigado,tarde,25.826154763083995,-4.150481457212174,-19.01493307901861,-9.58069009469132,-1.2705574862871378
B1_BR16_NIRRIG_REPROD00004.asd,2017-02-24,BR16,nao_irrigado,tarde,38.31547053960578,-5.006848754675945,-0.046400167973971285,-3.5928210155325577,-1.592169130854438
B1_BR16_NIRRIG_REPROD00005.asd,2017-02-24,BR16,nao_irrigado,tarde,38.47322599718554,-4.877384843438292,-0.1066398761038556,-3.44746506407275,-1.8169897136786726
B1_BR16_NIRRIG_REPROD00006.asd,2017-02-24,BR16,nao_irrigado,tarde,38.426463552621975,-4.573685969621507,-0.21106633179438045,-3.4230273018642032,-1.8683865997396545
B1_BR16_NIRRIG_REPROD00007.asd,2017-02-24,BR16,nao_irrigado,tarde,38.38841328084907,-4.280469414827777,-0.3117488241990991,-3.4219625031669025,-1.8314863169011257
B1_CD202_IRRIG_REPROD00000.asd,2017-02-24,CD202,irrigado,tarde,29.070246930277168,-10.75052303673984,10.193020929711139,-0.9016471940546965,2.0773133283464835
B1_CD202_IRRIG_REPROD00001.asd,2017-02-24,CD202,irrigado,tarde,29.161703486272884,-10.57402286682814,10.157308220433224,-0.806886845453994,2.196202103986285
B1_CD202_IRRIG_REPROD00002.asd,2017-02-24,CD202,irrigado,tarde,29.226090781398472,-10.434221187645695,10.240149032429771,-0.8189519656220594,2.1535714351973807
B1_CD202_IRRIG_REPROD00003.asd,2017-02-24,CD202,irrigado,tarde,28.50259189819554,-10.923359994496098,10.597919072920734,-0.6709621582340417,1.6430438553652111
B1_CD202_IRRIG_REPROD00004.asd,2017-02-24,CD202,irrigado,tarde,-5.148298138493974,-19.749991969641147,9.467100854701705,6.528340485500055,0.7587179257293529
B1_CD202_IRRIG_REPROD00005.asd,2017-02-24,CD202,irrigado,tarde,-4.991300898325125,-19.535526984065502,9.688981671331357,6.425234266108901,0.5814764627013691
B1_CD202_IRRIG_REPROD00006.asd,2017-02-24,CD202,irrigado,tarde,-5.057160395505936,-19.802126623133145,9.492219768671324,6.582200570314577,0.51085942121439
B1_CD202_IRRIG_REPROD00007.asd,2017-02-24,CD202,irrigado,tarde,-5.079457043358188,-19.6464615838457,9.907483519081461,6.445098353320625,0.5687730469395382
B1_CD202_NIRRIG_REPROD00000.asd,2017-02-24,CD202,nao_irrigado,tarde,-27.529542411046872,-31.25785239650416,13.318230966719621,11.30141740164075,-3.5940082235971933
B1_CD202_NIRRIG_REPROD00001.asd,2017-02-24,CD202,nao_irrigado,tarde,-26.368001764720873,-31.24648114213399,13.239704026754723,11.615808344164478,-3.272985575718888
B1_CD202_NIRRIG_REPROD00002.asd,2017-02-24,CD202,nao_irrigado,tarde,-26.586119540377315,-30.979424020236134,13.004853206283206,11.516213879006628,-3.0476557371910715
B1_CD202_NIRRIG_REPROD00003.asd,2017-02-24,CD202,nao_irrigado,tarde,-26.60421827399113,-30.875931873566973,12.749917746611823,11.574121180840821,-3.0840588764769596
B1_CD202_NIRRIG_REPROD00004.asd,2017-02-24,CD202,nao_irrigado,tarde,9.197958623983281,-0.8595651185948177,-15.260084874847697,3.107960339801903,0.515937281193713
B1_CD202_NIRRIG_REPROD00005.asd,2017-02-24,CD202,nao_irrigado,tarde,8.673014854494037,-0.60389564424341,-15.697784771336888,3.062752551308796,0.5096728688719667
B1_CD202_NIRRIG_REPROD00006.asd,2017-02-24,CD202,nao_irrigado,tarde,8.279388007908294,-0.32887660234818755,-16.054583401534046,3.0833557036710624,0.4341061260452742
B1_CD202_NIRRIG_REPROD00007.asd,2017-02-24,CD202,nao_irrigado,tarde,8.241524785664613,-0.07032757821372893,-16.368504163594334,3.234346531434669,0.259316665987843
B1_EMB48_IRRIG_REPROD00000.asd,2017-02-24,EMB48,irrigado,tarde,-67.67185596129096,14.198657059170635,-6.002340054929791,0.5182324130865198,0.16309015116373268
B1_EMB48_IRRIG_REPROD00001.asd,2017-02-24,EMB48,irrigado,tarde,-69.88163263969389,14.499744575920737,-5.197570075515079,0.4739505914444546,0.22651042794084716
B1_EMB48_IRRIG_REPROD00002.asd,2017-02-24,EMB48,irrigado,tarde,-72.40410722448414,14.585190335955199,-5.0317672124813715,0.7694598256582362,0.029913177624362894
B1_EMB48_IRRIG_REPROD00003.asd,2017-02-24,EMB48,irrigado,tarde,-75.82835128123577,15.105201674435811,-4.878904184970469,0.8168291616247177,0.3218531584590773
B1_EMB48_IRRIG_REPROD00004.asd,2017-02-24,EMB48,irrigado,tarde,-15.460745760269436,-34.601826986477995,4.709587703748777,8.770370889190287,-2.331629763108603
B1_EMB48_IRRIG_REPROD00005.asd,2017-02-24,EMB48,irrigado,tarde,-18.00014867360337,-35.18779252061056,2.1074376296312454,9.38499286881969,-2.95072577212061
B1_EMB48_IRRIG_REPROD00006.asd,2017-02-24,EMB48,irrigado,tarde,-18.782410195836313,-35.183460237184995,1.637007081901044,9.025308329139536,-2.509876906795309
B1_EMB48_IRRIG_REPROD00007.asd,2017-02-24,EMB48,irrigado,tarde,-17.661008835706518,-35.0583847155891,1.921954535736365,8.86411896985061,-2.2477921051993963
B1_EMB48_NIRRIG_REPROD00000.asd,2017-02-24,EMB48,nao_irrigado,tarde,30.460834800390426,8.432851641047783,7.587298978700638,9.76227075697669,-4.35011848146553
B1_EMB48_NIRRIG_REPROD00001.asd,2017-02-24,EMB48,nao_irrigado,tarde,31.99103613341135,9.312784239085014,7.957344500671191,9.659254912727013,-4.152547539893068
B1_EMB48_NIRRIG_REPROD00002.asd,2017-02-24,EMB48,nao_irrigado,tarde,32.98588538184469,9.766559155606446,7.72349989068445,9.921402994030322,-4.4133728480950225
B1_EMB48_NIRRIG_REPROD00003.asd,2017-02-24,EMB48,nao_irrigado,tarde,33.34002426289812,10.50587924818809,7.683054124251909,9.59275293548544,-4.271514395390477
B1_EMB48_NIRRIG_REPROD00004.asd,2017-02-24,EMB48,nao_irrigado,tarde,51.19380714037115,24.42750223919644,12.733511777450012,9.381878282564289,-1.40370914861648
B1_EMB48_NIRRIG_REPROD00005.asd,2017-02-24,EMB48,nao_irrigado,tarde,51.72828699738369,25.077084217772292,12.723985358820126,9.413414370215996,-1.6012375392343081
B1_EMB48_NIRRIG_REPROD00006.asd,2017-02-24,EMB48,nao_irrigado,tarde,52.39032924683332,25.644357003627317,12.576864915278438,9.532772407950908,-1.7905023478507747
B1_EMB48_NIRRIG_REPROD00007.asd,2017-02-24,EMB48,nao_irrigado,tarde,52.86310923589147,26.38338969360636,12.639217750194675,9.292988702554739,-1.8586834285154232
B2_BR16_IRRIG_REPROD00000.asd,2017-02-24,BR16,irrigado,tarde,-18.908728206536594,-4.793529846727459,-10.089246500598199,-3.327565125208668,-2.6330211179985645
B2_BR16_IRRIG_REPROD00001.asd,2017-02-24,BR16,irrigado,tarde,-22.266326002111025,-3.9216825156455304,-10.89524735771806,-3.1242560538639483,-2.697834094437575
B2_BR16_IRRIG_REPROD00002.asd,2017-02-24,BR16,irrigado,tarde,-25.17902888361178,-3.115066892533757,-11.268804111367743,-3.165938154330854,-2.721991617136799
B2_BR16_IRRIG_REPROD00003.asd,2017-02-24,BR16,irrigado,tarde,-27.6579127242395,-2.5128405506624745,-11.822396748038363,-2.923050900780761,-2.869618913614699
B2_BR16_IRRIG_REPROD00004.asd,2017-02-24,BR16,irrigado,tarde,-8.905857556342225,-23.732312176927277,-19.144136370054284,-2.906562823158704,-2.645465962209358
B2_BR16_IRRIG_REPROD00005.asd,2017-02-24,BR16,irrigado,tarde,-9.671933418859519,-22.921395108080148,-18.659726677022768,-2.974710334487239,-2.470627698521964
B2_BR16_IRRIG_REPROD00006.asd,2017-02-24,BR16,irrigado,tarde,-10.222538385423352,-22.982612725512546,-18.999748997122794,-2.5352066631001935,-2.7324008304995595
B2_BR16_IRRIG_REPROD00007.asd,2017-02-24,BR16,irrigado,tarde,-9.932014861042536,-23.483202399993072,-17.482788927463652,-2.5215271135789434,-2.7620984483403515
B2_BR16_NIRRIG_REPROD00000.asd,2017-02-24,BR16,nao_irrigado,tarde,23.865457740089013,-28.96519953460606,16.307642193164902,-7.46817758069977,-0.6536019591849055
B2_BR16_NIRRIG_REPROD00001.asd,2017-02-24,BR16,nao_irrigado,tarde,25.222594844736147,-28.83024862384912,16.427662571980907,-7.4061759404156104,-0.7547754413456769
B2_BR16_NIRRIG_REPROD00002.asd,2017-02-24,BR16,nao_irrigado,tarde,26.26042962598856,-28.105135368627828,16.203202702822278,-7.43486476575684,-0.6836380975311735
B2_BR16_NIRRIG_REPROD00003.asd,2017-02-24,BR16,nao_irrigado,tarde,26.51487286656481,-27.345706609233844,15.959806560352822,-7.744586788104601,-0.7059476781755775
B2_BR16_NIRRIG_REPROD00004.asd,2017-02-24,BR16,nao_irrigado,tarde,31.084426696085583,-6.11454674656683,-1.6309420706544624,-4.0924441711690625,-0.3105543875295784
B2_BR16_NIRRIG_REPROD00005.asd,2017-02-24,BR16,nao_irrigado,tarde,32.885034391578614,-5.397955405107409,-0.9500980046167805,-4.312482496344603,-0.3595230177478726
B2_BR16_NIRRIG_REPROD00006.asd,2017-02-24,BR16,nao_irrigado,tarde,33.54344841584909,-4.452257434188195,-0.7625561493650133,-4.757633152212238,-0.04820699086702965
B2_BR16_NIRRIG_REPROD00007.asd,2017-02-24,BR16,nao_irrigado,tarde,33.952539504142045,-3.7832603012385055,-1.3327284617533632,-4.782580111586016,-0.07851670881991113
B2_CD202_IRRIG_REPROD00000.asd,2017-02-24,CD202,irrigado,tarde,-32.08401104156829,-10.778370193751181,-4.760281640388985,11.355746183900264,-1.5773911500485545
B2_CD202_IRRIG_REPROD00001.asd,2017-02-24,CD202,irrigado,tarde,-32.41419060385218,-10.553882584276366,-4.507275424111304,11.244556668695909,-1.4733576750211763
B2_CD202_IRRIG_REPROD00002.asd,2017-02-24,CD202,irrigado,tarde,-32.55686958430321,-10.528388347164194,-4.861942543981236,11.463213531452242,-1.513183458016622
B2_CD202_IRRIG_REPROD00003.asd,2017-02-24,CD202,irrigado,tarde,-32.30241475191814,-10.372793357560214,-4.765628987309698,11.56952747653034,-1.45492510436768
B2_CD202_IRRIG_REPROD00004.asd,2017-02-24,CD202,irrigado,tarde,-35.3087668065052,19.75123329954751,13.053320414727592,-4.033092699874354,-1.3439771671547063
B2_CD202_IRRIG_REPROD00005.asd,2017-02-24,CD202,irrigado,tarde,-37.581788231723316,20.190896853232147,13.225540422205691,-4.001747547628126,-1.3052289571137132
B2_CD202_IRRIG_REPROD00006.asd,2017-02-24,CD202,irrigado,tarde,-39.91292383893107,20.238621389159015,13.172699790022683,-3.845418839943024,-1.3056893010525772
B2_CD202_IRRIG_REPROD00007.asd,2017-02-24,CD202,irrigado,tarde,-41.77424064069765,20.2066648605042,13.154337386620066,-3.8571707777807585,-1.229806504900743
B2_CD202_NIRRIG_REPROD00000.asd,2017-02-24,CD202,nao_irrigado,tarde,-20.465447277631764,-10.924978341603488,-1.135556351123729,14.152211532046278,-2.054058740533121
B2_CD202_NIRRIG_REPROD00001.asd,2017-02-24,CD202,nao_irrigado,tarde,-19.7429359280833,-10.271539357352585,-1.0680052476835695,14.029003578839152,-2.3508199095808506
B2_CD202_NIRRIG_REPROD00002.asd,2017-02-24,CD202,nao_irrigado,tarde,-18.78079402002466,-9.664577125150048,-0.9927154825233707,14.037352218345323,-2.377263483251323
B2_CD202_NIRRIG_REPROD00003.asd,2017-02-24,CD202,nao_irrigado,tarde,-17.48225062665969,-8.89705689471716,-0.8111801425837911,14.035061477599527,-2.456607747309201
B2_CD202_NIRRIG_REPROD00004.asd,2017-02-24,CD202,nao_irrigado,tarde,14.131424115449644,-4.990613337073367,17.399315231861756,14.51370058990671,-8.991839167164839
B2_CD202_NIRRIG_REPROD00005.asd,2017-02-24,CD202,nao_irrigado,tarde,13.289117174954324,-4.881379569327371,17.15945867138379,14.453763632930794,-8.954110557990244
B2_CD202_NIRRIG_REPROD00006.asd,2017-02-24,CD202,nao_irrigado,tarde,12.960372607362274,-4.67749167608608,16.654400292211466,14.575494818223271,-9.064386833428147
B2_CD202_NIRRIG_REPROD00007.asd,2017-02-24,CD202,nao_irrigado,tarde,12.577884034048951,-4.369625281295686,16.225340399557528,14.577524241298565,-9.069612127960562
B2_EMB48_IRRIG_REPROD00000.asd,2017-02-24,EMB48,irrigado,tarde,-25.915015873759856,27.259460348129235,-22.488413409064588,-4.1705255463595865,-1.6496735449607631
B2_EMB48_IRRIG_REPROD00001.asd,2017-02-24,EMB48,irrigado,tarde,-28.69230107632868,27.90954953861,-22.463344144122523,-4.121471342558478,-1.6404367982633472
B2_EMB48_IRRIG_REPROD00002.asd,2017-02-24,EMB48,irrigado,tarde,-30.78642737909684,28.207188118060785,-22.32989326923203,-4.077691434157679,-1.5105917374515956
B2_EMB48_IRRIG_REPROD00003.asd,2017-02-24,EMB48,irrigado,tarde,-32.19821586858652,28.72201320785146,-21.678295528675914,-4.138008876284985,-1.3666254548790087
B2_EMB48_IRRIG_REPROD00004.asd,2017-02-24,EMB48,irrigado,tarde,4.388309806830384,12.9926048383752,2.0355062522776843,-1.4867072271116075,-2.26545079881949
B2_EMB48_IRRIG_REPROD00005.asd,2017-02-24,EMB48,irrigado,tarde,1.0770735376140244,15.435549467673697,2.503511525764074,-1.6046270338098994,-2.4749054606036656
B2_EMB48_IRRIG_REPROD00006.asd,2017-02-24,EMB48,irrigado,tarde,-2.6376452599023166,17.84767648261191,3.1580601466474416,-2.0031497183950946,-2.370678463081847
B2_EMB48_IRRIG_REPROD00007.asd,2017-02-24,EMB48,irrigado,tarde,-4.878524241452155,20.1780347007165,4.233776364276825,-2.120839491585428,-2.4273916256093897
B2_EMB48_NIRRIG_REPROD00000.asd,2017-02-24,EMB48,nao_irrigado,tarde,18.108593573567685,-9.648872377044261,3.6935642591617426,8.210122745731855,-0.37652423671587687
B2_EMB48_NIRRIG_REPROD00001.asd,2017-02-24,EMB48,nao_irrigado,tarde,23.68536353430614,-8.233161569655115,5.811730089338878,8.047641415685435,0.05087510834015538
B2_EMB48_NIRRIG_REPROD00002.asd,2017-02-24,EMB48,nao_irrigado,tarde,26.49130979027827,-6.903390103095803,6.459721430345532,7.991935320847217,-0.22656423009179502
B2_EMB48_NIRRIG_REPROD00003.asd,2017-02-24,EMB48,nao_irrigado,tarde,27.165410787493375,-5.9661853268620115,6.017737626301914,7.91842686428705,-0.4009882476032053
B2_EMB48_NIRRIG_REPROD00004.asd,2017-02-24,EMB48,nao_irrigado,tarde,-8.732540612273212,-10.416922066466558,-26.469048658409136,0.2647733414600745,-1.1631146534986943
B2_EMB48_NIRRIG_REPROD00005.asd,2017-02-24,EMB48,nao_irrigado,tarde,-7.535401579531821,-9.89895464696341,-26.32430121015818,0.16687875724553014,-1.2587202488305842
B2_EMB48_NIRRIG_REPROD00006.asd,2017-02-24,EMB48,nao_irrigado,tarde,-5.288395561781604,-9.184349919819638,-26.03789783670987,0.0747281039981886,-1.569345156959497
B2_EMB48_NIRRIG_REPROD00007.asd,2017-02-24,EMB48,nao_irrigado,tarde,-4.374482805236158,-8.571080776372076,-25.92794226169737,-0.16176051861685584,-1.7609833772511838
B3_BR16_IRRIG_REPROD00000.asd,2017-02-24,BR16,irrigado,tarde,20.152509776286934,-23.07898118982966,3.4995495225669986,-7.908051732165327,4.902553433617677
B3_BR16_IRRIG_REPROD00001.asd,2017-02-24,BR16,irrigado,tarde,17.69712288744232,-20.700913942895614,2.7023789603704302,-7.608777790668217,3.771618238386333
B3_BR16_IRRIG_REPROD00002.asd,2017-02-24,BR16,irrigado,tarde,15.479203190817623,-19.68305400894046,2.021473753250245,-7.563521643712106,3.6284561951931873
B3_BR16_IRRIG_REPROD00003.asd,2017-02-24,BR16,irrigado,tarde,8.55273004496764,-19.261692434813572,-1.908860186960953,-6.666646940047304,3.231093701155606
B3_BR16_IRRIG_REPROD00004.asd,2017-02-24,BR16,irrigado,tarde,38.60931910035408,-16.477836142947996,-5.19599756633201,-8.82247891047272,2.7014466670934736
B3_BR16_IRRIG_REPROD00005.asd,2017-02-24,BR16,irrigado,tarde,39.079412777807526,-16.541040432813208,-4.81846952348599,-8.670304055739813,2.0127269676524717
B3_BR16_IRRIG_REPROD00006.asd,2017-02-24,BR16,irrigado,tarde,38.34020426708629,-16.30494829209349,-4.9323864787374525,-8.712371814363234,2.0776665318832706
B3_BR16_IRRIG_REPROD00007.asd,2017-02-24,BR16,irrigado,tarde,38.50361756405453,-16.351822375547542,-4.878385092252584,-8.558539243527914,1.8604108655506792
B3_BR16_NIRRIG_REPROD00000.asd,2017-02-24,BR16,nao_irrigado,tarde,12.792871929660476,-2.7451858473444974,-14.639420461503073,2.0715075399248692,0.3353637390286671
B3_BR16_NIRRIG_REPROD00001.asd,2017-02-24,BR16,nao_irrigado,tarde,14.544073208598165,-0.911206488728813,-15.083267543377257,1.9385934710040915,1.7114393066597096
B3_BR16_NIRRIG_REPROD00002.asd,2017-02-24,BR16,nao_irrigado,tarde,14.668785723482465,-0.39744692174353075,-15.434659249965186,2.0212302751063014,1.547681231580949
B3_BR16_NIRRIG_REPROD00003.asd,2017-02-24,BR16,nao_irrigado,tarde,14.585274051123271,-0.06798808668592347,-16.12102356780221,2.2734805585139073,1.2859040524608616
B3_BR16_NIRRIG_REPROD00004.asd,2017-02-24,BR16,nao_irrigado,tarde,6.248999308925565,-8.692033248312965,-12.792611588292617,4.8019453368417775,-0.20386585835668344
B3_BR16_NIRRIG_REPROD00005.asd,2017-02-24,BR16,nao_irrigado,tarde,6.7130152499377145,-8.226158164137868,-12.948410578447767,4.710056883728152,-0.18151333739686237
