wavelength,t_stat,p_value,q_value,mean_diff,cohen_d,direction
1705,1.1225247928851174,0.2659679355426577,0.4420457026149818,3.615104999999991e-05,0.28063119822127935,irrigado
2399,-1.1219667963640345,0.2662375196747534,0.44215180044903013,-8.10231781249995e-05,-0.2804916990910087,nao_irrigado
2257,-1.1213735560340135,0.26679083243905594,0.44272857058805504,-9.919032812499926e-05,-0.28034338900850336,nao_irrigado
1893,-1.1197436651887858,0.26788521747491745,0.44317577548390885,-0.0006258463625000016,-0.27993591629719644,nao_irrigado
2398,-1.1184720309100307,0.2676931832679426,0.44317577548390885,-8.153286562499924e-05,-0.2796180077275077,nao_irrigado
1682,1.1154305657963008,0.26928773517672355,0.4451533406882915,4.818013437500016e-05,0.2788576414490752,irrigado
1959,-1.1145440567004266,0.27046568143692984,0.4460711814335857,-0.00019347649375000067,-0.2786360141751066,nao_irrigado
1900,-1.1137134735150012,0.27030157921469694,0.4460711814335857,-0.0005097797218750026,-0.2784283683787503,nao_irrigado
2357,-1.1024385497017999,0.2747367843871055,0.4506941600365571,-7.327457187500039e-05,-0.27560963742544997,nao_irrigado
2373,-1.0965082542764562,0.2772881813754403,0.45349490241691115,-7.411384687500133e-05,-0.27412706356911404,nao_irrigado
2014,1.096398979602406,0.2772226961815798,0.45349490241691115,9.133959374999986e-05,0.2740997449006015,irrigado
2358,-1.0953587777724672,0.27767822664306413,0.45378745935813297,-7.281903437499938e-05,-0.2738396944431168,nao_irrigado
373,-1.0889596379603488,0.28048094462363987,0.45697767247627147,-0.00047975924687499935,-0.27223990949008714,nao_irrigado
2321,-1.088803978675595,0.2804547142089276,0.45697767247627147,-6.699244062500012e-05,-0.27220099466889874,nao_irrigado
1894,-1.0853592869293105,0.2826648022297486,0.4594906656518379,-0.000602573537499998,-0.27133982173232757,nao_irrigado
2486,1.0798119961550015,0.28443151269483463,0.46131571379713177,0.00011774836875000014,0.26995299903875036,irrigado
1899,-1.0780163682164823,0.285807819516,0.46319834399689586,-0.0005185040437499996,-0.26950409205412057,nao_irrigado
2251,-1.0711102921596811,0.2886528973975801,0.46710472628569255,-9.23743374999994e-05,-0.2677775730399203,nao_irrigado
2348,-1.0644864280626787,0.2912412476766469,0.4702309851668776,-7.173290312499896e-05,-0.26612160701566967,nao_irrigado
1895,-1.0622826866693313,0.29289350293218014,0.4718351857580623,-0.000581373165624996,-0.26557067166733284,nao_irrigado
1704,1.058662148631006,0.2938659911654648,0.47269312501091604,3.529784062499984e-05,0.26466553715775154,irrigado
1898,-1.0562631724321567,0.2955590561754732,0.4743513156990978,-0.000530544487500003,-0.2640657931080391,nao_irrigado
2359,-1.0520541047710457,0.2969513334422453,0.4755204288877683,-7.104178750000009e-05,-0.2630135261927614,nao_irrigado
2220,1.0499867222857135,0.2988301133038969,0.47669271626153187,4.01434e-05,0.2624966805714284,irrigado
1896,-1.0495825623721147,0.2986267155007549,0.47669271626153187,-0.0005620326406250015,-0.26239564059302867,nao_irrigado
1731,-1.0475800784571854,0.29901432364846203,0.47669271626153187,-4.1399865624999754e-05,-0.26189501961429634,nao_irrigado
1897,-1.0473693518517468,0.29962024553206607,0.47730460166672345,-0.0005449517406250007,-0.2618423379629367,nao_irrigado
1686,1.0452965122170697,0.3001759630375451,0.47783566264272925,4.68657781250003e-05,0.26132412805426736,irrigado
1960,-1.0454389149639542,0.3009405828532199,0.478344166088439,-0.00018202851562500004,-0.26135972874098856,nao_irrigado
1685,1.0395278579166027,0.30296680419494626,0.48101319535441245,4.7294253124999935e-05,0.25988196447915063,irrigado
2355,-1.0388923873362552,0.3031810554398298,0.48101319535441245,-7.315147499999987e-05,-0.2597230968340638,nao_irrigado
2414,-1.0387593942163746,0.30329124230117677,0.48101319535441245,-0.0001100757562500004,-0.25968984855409366,nao_irrigado
2376,-1.0368736188111796,0.30414721033010883,0.4820150110615073,-7.048336562499868e-05,-0.25921840470279495,nao_irrigado
2356,-1.0348358971611669,0.3050672560146751,0.4829587838679374,-7.072858749999997e-05,-0.2587089742902917,nao_irrigado
2222,1.0310431231168302,0.30732630084810303,0.48526393866463885,3.970101562500005e-05,0.25776078077920755,irrigado
2400,-1.029574760706722,0.3072785081125244,0.48526393866463885,-7.61418593750009e-05,-0.25739369017668046,nao_irrigado
355,1.0290129839290534,0.30821951331352976,0.48596018643490496,0.000901887506249999,0.25725324598226335,irrigado
1684,1.0246234933715885,0.3099251854798808,0.4876133426903379,4.65743750000002e-05,0.25615587334289713,irrigado
1683,1.0244305840800099,0.30994873248720406,0.4876133426903379,4.589924062500025e-05,0.25610764602000247,irrigado
2397,-1.022973418580211,0.3102958881302125,0.48780238741172405,-7.734743749999995e-05,-0.2557433546450527,nao_irrigado
1864,-1.018918312372702,0.3124081279962595,0.49007574288769423,-0.00018629077500000035,-0.2547295780931755,nao_irrigado
1745,-1.0150110724202883,0.3143058857379854,0.49154062201129134,-6.168995937499977e-05,-0.2537527681050721,nao_irrigado
1697,1.0140914559204937,0.31450365531201746,0.49154062201129134,3.9829928125000155e-05,0.2535228639801234,irrigado
2417,-1.0116173035199165,0.3157934274018453,0.4928395609924224,-0.00010705811874999957,-0.25290432587997913,nao_irrigado
1736,-1.0039297651411019,0.3194953521486808,0.4978937721301777,-4.2621818750000155e-05,-0.25098244128527547,nao_irrigado
2346,-1.0038934999371925,0.31934025813229683,0.4978937721301777,-6.320983750000061e-05,-0.2509733749842981,nao_irrigado
1489,1.0007851898648434,0.32085380043010336,0.49964841820600875,5.436831562499918e-05,0.25019629746621086,irrigado
2347,-1.000172465884176,0.32113312065482,0.4997212717503318,-6.505109062499969e-05,-0.250043116471044,nao_irrigado
2416,-0.999985892464575,0.321456925941806,0.4998631938125479,-0.00010363279999999961,-0.2499964731161437,nao_irrigado
2013,0.9985530120679247,0.3220488112340918,0.5004214716862352,8.556875937500066e-05,0.24963825301698117,irrigado
1961,-0.9979046221490347,0.3232273072159971,0.5018898000051862,-0.00017438387812499997,-0.2494761555372587,nao_irrigado
1744,-0.991381038358771,0.3255649337417398,0.5047900740339096,-5.788419062499996e-05,-0.24784525958969275,nao_irrigado
2221,0.9902797510404205,0.32674960097550054,0.505725495227358,3.832450937500003e-05,0.24756993776010514,irrigado
1746,-0.9886716971944434,0.32687422655691034,0.505725495227358,-6.253147812500031e-05,-0.2471679242986109,nao_irrigado
1841,0.9705741294512218,0.33660990625355475,0.5166962060992065,8.09692937500002e-05,0.24264353236280545,irrigado
2360,-0.9682479014953822,0.33686615193725467,0.516720457182841,-6.64882000000009e-05,-0.2420619753738456,nao_irrigado
375,-0.9608615054350754,0.34041104406363715,0.521413637699755,-0.00047063759999999965,-0.24021537635876886,nao_irrigado
2415,-0.9541603365133603,0.3439900762386863,0.5265204229607813,-0.00010051145937500002,-0.23854008412834007,nao_irrigado
2396,-0.9525602261217306,0.34451316399572474,0.5269457575991547,-7.405255937499924e-05,-0.2381400565304327,nao_irrigado
1968,-0.9530727835412008,0.3451655562477186,0.527184800128102,-0.00016941004374999933,-0.2382681958853002,nao_irrigado
1747,-0.9516311358355121,0.3451263259554215,0.527184800128102,-6.257347812500032e-05,-0.23790778395887807,nao_irrigado
2409,-0.9508219967456384,0.3454817145762576,0.527184800128102,-9.293365625000043e-05,-0.2377054991864096,nao_irrigado
1962,-0.950609167120781,0.34647238403531744,0.5276889817802247,-0.00016721392500000046,-0.23765229178019526,nao_irrigado
1687,0.9465675789475845,0.3476816269236905,0.5291556772372598,4.273949375000006e-05,0.2366418947368961,irrigado
1967,-0.9465379846570592,0.34848506913287697,0.5296282981375903,-0.00016853843749999996,-0.2366344961642648,nao_irrigado
376,-0.9448089930941717,0.34843864657842927,0.5296282981375903,-0.0005117544937499998,-0.23620224827354291,nao_irrigado
2418,-0.9392327416163351,0.35131143577920254,0.532793419540936,-0.00010336150312500146,-0.23480818540408377,nao_irrigado
2250,-0.9370143025971005,0.3527246890419166,0.5345594899513955,-7.978828437500045e-05,-0.2342535756492751,nao_irrigado
1966,-0.9349601109341352,0.3543960736694016,0.5356053465494748,-0.00016665216562500047,-0.23374002773353383,nao_irrigado
1969,-0.9342571461782174,0.3546693839401764,0.5356053465494748,-0.00016564078125000034,-0.23356428654455438,nao_irrigado
1963,-0.9334215107888366,0.355201022886235,0.5356053465494748,-0.00016542710937500048,-0.23335537769720915,nao_irrigado
1964,-0.9330477144161503,0.35540866643999586,0.5356053465494748,-0.0001660595781249989,-0.23326192860403752,nao_irrigado
2361,-0.9319911073337656,0.35522934591138694,0.5356053465494748,-6.379636250000015e-05,-0.2329977768334414,nao_irrigado
2345,-0.931341830150362,0.35529072508806386,0.5356053465494748,-5.758615625000001e-05,-0.2328354575375905,nao_irrigado
1965,-0.9268951434619113,0.3585560644687168,0.5392141235432277,-0.00016524395937500026,-0.23172378586547776,nao_irrigado
365,-0.9255615223599775,0.358349944871159,0.5392141235432277,-0.0005893907812499991,-0.23139038058999437,nao_irrigado
1743,-0.9130351838647693,0.3649220928224432,0.5457324825855465,-5.18134937499996e-05,-0.2282587959661923,nao_irrigado
2289,0.9068394179890111,0.36802648855656755,0.5480865723548605,3.595290624999964e-05,0.22670985449725278,irrigado
1970,-0.9048883752961213,0.36987221817936417,0.5497792867563219,-0.00016002891250000047,-0.22622209382403033,nao_irrigado
2362,-0.9011718001495447,0.3712268946686809,0.5507521032977583,-5.934393124999975e-05,-0.22529295003738617,nao_irrigado
1863,-0.9008523579662518,0.37135402404767415,0.5507521032977583,-0.00016418498749999969,-0.22521308949156296,nao_irrigado
1730,-0.8928999103611263,0.37540467948697276,0.555594002354595,-3.433989062499995e-05,-0.22322497759028156,nao_irrigado
2012,0.8910536480967066,0.3765669230774085,0.556180287074468,7.883027812500068e-05,0.22276341202417665,irrigado
2344,-0.8847047100476462,0.379736527179296,0.559272193561434,-5.4989268749999765e-05,-0.22117617751191154,nao_irrigado
2401,-0.8844209591158674,0.3799615647276378,0.559272193561434,-6.778279375000036e-05,-0.22110523977896684,nao_irrigado
2372,-0.8821652145510982,0.3811595960584503,0.5598851482772452,-5.739027812499964e-05,-0.22054130363777455,nao_irrigado
2299,-0.8816990732267986,0.38312013809908324,0.56161335387103,-4.0948943749999876e-05,-0.2204247683066997,nao_irrigado
1971,-0.8777052490985227,0.38432383895809225,0.5629938172603546,-0.00015508121250000072,-0.21942631227463066,nao_irrigado
372,-0.8725669087835342,0.3862888642329645,0.5647175300929528,-0.0004513881250000004,-0.21814172719588354,nao_irrigado
2343,-0.8718950775957419,0.3866396757377809,0.5648461340316052,-5.476987500000006e-05,-0.21797376939893548,nao_irrigado
1778,0.8484946377216264,0.3995702639314033,0.5797950689997202,3.630760937499986e-05,0.2121236594304066,irrigado
2408,-0.8470907097195227,0.4002090793047434,0.5803301696530996,-8.44500906249995e-05,-0.21177267742988065,nao_irrigado
2296,0.8467976611292731,0.40180353364553767,0.5815222238837976,4.132407812499966e-05,0.21169941528231823,irrigado
2407,-0.8432907188387336,0.4023080269874654,0.5818034656770277,-8.442434062499917e-05,-0.2108226797096834,nao_irrigado
2322,-0.8416020769948359,0.4032478240054188,0.5827703925942468,-5.014925937499911e-05,-0.21040051924870895,nao_irrigado
1748,-0.8404487254526654,0.40402668006185266,0.5835035856538451,-5.730000937499962e-05,-0.21011218136316634,nao_irrigado
1972,-0.8399045441112691,0.40498355261433444,0.5838810309224682,-0.00014804606875000025,-0.20997613602781726,nao_irrigado
1723,0.839043852167455,0.405244166794201,0.5838810309224682,2.6370996875000035e-05,0.20976096304186376,irrigado
2395,-0.8375843693766837,0.40548140031472585,0.5838810309224682,-6.514979999999986e-05,-0.20939609234417095,nao_irrigado
2493,0.8340343346956925,0.4074638853642756,0.585712300767778,0.00011794855624999972,0.20850858367392314,irrigado
2419,-0.81200677142205,0.41992179478417596,0.5996092604592652,-8.797857812499997e-05,-0.20300169285551253,nao_irrigado
1973,-0.803675450608063,0.42540716216171864,0.6046296239983686,-0.00014132850625000071,-0.20091886265201575,nao_irrigado
2249,-0.800768285335876,0.4266440451051395,0.6055865607205712,-6.464546562500026e-05,-0.200192071333969,nao_irrigado
2363,-0.7989133987398848,0.42757300199300374,0.6061615099266066,-5.116599062500102e-05,-0.1997283496849712,nao_irrigado
1974,-0.7946812093986076,0.4305719337574926,0.6091501551315678,-0.00013963074374999992,-0.1986703023496519,nao_irrigado
1862,-0.791895416105136,0.43163199356325443,0.6098469126676094,-0.00014350550312499863,-0.197973854026284,nao_irrigado
2377,-0.7889565232684482,0.43320608339378436,0.6108312852261841,-5.236080625000035e-05,-0.19723913081711206,nao_irrigado
2431,-0.7884170110459137,0.4334656630851237,0.6108312852261841,-8.700210624999934e-05,-0.1971042527614784,nao_irrigado
2011,0.7863440409797091,0.4349228131134739,0.6124830441552133,7.186868437500122e-05,0.19658601024492728,irrigado
1975,-0.7841895604979067,0.43664902366995884,0.6141091308028412,-0.00013754259375000147,-0.19604739012447667,nao_irrigado
1482,-0.7833421832349653,0.43640880617432354,0.6141091308028412,-3.214289062500146e-05,-0.1958355458087413,nao_irrigado
1737,-0.7737011927237738,0.4421126036838923,0.6193611377553355,-3.3988990624999986e-05,-0.19342529818094345,nao_irrigado
1742,-0.7673054288943051,0.4459239690124678,0.6230758188607238,-4.266996562500005e-05,-0.1918263572235763,nao_irrigado
1976,-0.7578613516142942,0.45211590924886613,0.6296805502111558,-0.00013254498437499998,-0.18946533790357356,nao_irrigado
1688,0.7544491786751003,0.4535432994234864,0.6312594238737514,3.5254124999999905e-05,0.18861229466877508,irrigado
1977,-0.7391601596646735,0.4633020765660414,0.6419317617926646,-0.00012889366562500015,-0.18479003991616838,nao_irrigado
1488,0.7372095506406033,0.4637913453763283,0.6421956193387433,3.886786562500022e-05,0.1843023876601508,irrigado
1729,-0.7360263413492366,0.46452852258328836,0.6428021861117107,-2.7096334375000235e-05,-0.18400658533730918,nao_irrigado
1842,0.7314405146045092,0.46794718546452013,0.6462843840380809,6.473703437500072e-05,0.1828601286511273,irrigado
1978,-0.7214985321612402,0.4740074444161555,0.6520184799271243,-0.00012533702812500113,-0.18037463304031004,nao_irrigado
2406,-0.7191866423342934,0.47473182816995035,0.652300958271882,-6.871540312499997e-05,-0.17979666058357335,nao_irrigado
1861,-0.7077793531770024,0.4819217159095002,0.6592296419411305,-0.00012692929687500507,-0.1769448382942506,nao_irrigado
2432,-0.7041419573830998,0.4839889395302266,0.6616362792941839,-8.187163125000004e-05,-0.17603548934577495,nao_irrigado
2364,-0.6998768797603017,0.48678150439051915,0.6637648813040773,-4.44668343749996e-05,-0.17496921994007542,nao_irrigado
2342,-0.6971444703351942,0.48835281072677256,0.664642299082859,-4.31056437499998e-05,-0.1742861175837986,nao_irrigado
1979,-0.6930664245633485,0.4915174519425654,0.6675285685940937,-0.00011987693125000039,-0.17326660614083714,nao_irrigado
2483,-0.6929219643274368,0.4911227273149677,0.6675285685940937,-9.180616562500053e-05,-0.1732304910818592,nao_irrigado
2433,-0.6896280138652838,0.4930098761810566,0.6688625150966482,-8.337616562499855e-05,-0.17240700346632096,nao_irrigado
1749,-0.6759558770935056,0.5017156900552454,0.6775394115692057,-4.779846250000004e-05,-0.1689889692733764,nao_irrigado
2389,-0.6750092794051403,0.5022150625822853,0.6775394115692057,-4.694856875e-05,-0.16875231985128508,nao_irrigado
2482,-0.671876355521687,0.5043883218133616,0.6800065894459938,-9.283433437500075e-05,-0.16796908888042175,nao_irrigado
2430,-0.6670166804431351,0.5072564544288586,0.6825886791281258,-7.115334999999948e-05,-0.16675417011078378,nao_irrigado
2394,-0.6634359860060371,0.5095118456158138,0.6850283471805693,-5.160680937499936e-05,-0.1658589965015093,nao_irrigado
2371,-0.6626826744684157,0.5100257587198282,0.6850283471805693,-4.176676249999928e-05,-0.16567066861710392,nao_irrigado
2402,-0.6594460040928487,0.5120771583195126,0.6863105626361372,-5.1632465624999735e-05,-0.16486150102321215,nao_irrigado
2405,-0.659204564432119,0.5122129897026562,0.6863105626361372,-5.851909062500049e-05,-0.16480114110802974,nao_irrigado
2390,-0.6561868481867699,0.5141655039765921,0.6875554967272779,-4.662855312500061e-05,-0.1640467120466925,nao_irrigado
2010,0.6520121128858624,0.5170573575260409,0.6892612655751412,6.15618281249999e-05,0.16300302822146562,irrigado
1696,0.651678133758308,0.517027076103429,0.6892612655751412,2.677091874999987e-05,0.162919533439577,irrigado
2248,-0.6515903858017518,0.5173468689496057,0.6892612655751412,-4.988954375000033e-05,-0.16289759645043797,nao_irrigado
2478,-0.6505925585660506,0.5177413869828363,0.6893595047249785,-8.60665125e-05,-0.16264813964151265,nao_irrigado
1980,-0.6498113208715106,0.5188224578623398,0.6902589450552961,-0.00011175519687499878,-0.16245283021787765,nao_irrigado
2470,0.6446243396072665,0.5217676484568986,0.6904425348114994,9.388416249999938e-05,0.16115608490181663,irrigado
2469,0.6423952950740532,0.5232323266378639,0.6907220549431128,9.02289625000002e-05,0.1605988237685133,irrigado
2388,-0.6362558253972924,0.5269805898985397,0.694773796130038,-4.38345781249988e-05,-0.1590639563493231,nao_irrigado
2404,-0.6329685421159098,0.5290888662577631,0.6962718760489486,-5.274626250000025e-05,-0.15824213552897742,nao_irrigado
1860,-0.6309286546808767,0.5305828929462766,0.6969576020425112,-0.000111810618750003,-0.15773216367021917,nao_irrigado
369,0.6283928326119868,0.5320551443504798,0.6981406363333779,0.0003425364749999986,0.1570982081529967,irrigado
2238,0.6260216046743255,0.5337667080622278,0.6998564097777471,2.4468328124999973e-05,0.1565054011685814,irrigado
1981,-0.6242810847151088,0.5353093548149052,0.7010518609869292,-0.00010649537187499766,-0.1560702711787772,nao_irrigado
2378,-0.6221314442079645,0.5361373649222843,0.7012533154096098,-4.166991562499882e-05,-0.15553286105199113,nao_irrigado
361,-0.6202219280988953,0.5376659332595869,0.7023976234497582,-0.0004988699281249995,-0.15505548202472383,nao_irrigado
2434,-0.6124622801297809,0.5424856374210535,0.7074039046224782,-7.739369375000041e-05,-0.15311557003244522,nao_irrigado
1982,-0.608617716710204,0.5455517360425647,0.7101094371626114,-0.00010312829687500122,-0.152154429177551,nao_irrigado
2465,-0.6066354992750027,0.5465383908378272,0.710963076217004,-7.50265437500005e-05,-0.15165887481875068,nao_irrigado
2479,-0.5928922134342446,0.5554676641037839,0.7190963916620672,-7.703818125000001e-05,-0.14822305335856112,nao_irrigado
366,-0.5866766723470798,0.5595510922085493,0.722641404540969,-0.0003852357187499999,-0.14666916808676994,nao_irrigado
2387,-0.5837662594508455,0.5615077104376148,0.7238632691844237,-4.096766875000008e-05,-0.1459415648627114,nao_irrigado
367,-0.5736982944490064,0.568313905957753,0.7317594870600427,-0.0003658361281250015,-0.1434245736122516,nao_irrigado
2247,-0.5731152930257072,0.5689157539880858,0.7320957816289799,-4.1979493750000235e-05,-0.1432788232564268,nao_irrigado
1983,-0.5701376523719704,0.5711418239314703,0.7336424265563237,-9.599438124999887e-05,-0.1425344130929926,nao_irrigado
1741,-0.566702413974728,0.5730239060980878,0.7348857521935542,-3.065405312500024e-05,-0.141675603493682,nao_irrigado
1689,0.566533802686545,0.5731356541072112,0.7348857521935542,2.7155646874999807e-05,0.14163345067163624,irrigado
371,-0.5600421426150151,0.5774829835286823,0.7383766542031247,-0.000299590684375,-0.14001053565375376,nao_irrigado
1859,-0.5574342272281693,0.5793998641326567,0.7393885439555102,-9.720291250000027e-05,-0.1393585568070423,nao_irrigado
1738,-0.5448211866041577,0.5878665307519073,0.7462050647287943,-2.5294615624999687e-05,-0.1362052966510394,nao_irrigado
2403,-0.5414010684042605,0.5901774076856544,0.7466397381012139,-4.315183749999986e-05,-0.13535026710106512,nao_irrigado
2471,0.5409995102300225,0.5905607817740972,0.7466397381012139,7.909956562499997e-05,0.13524987755750562,irrigado
2393,-0.5402788802934873,0.5909403656555899,0.7466397381012139,-4.1488009375000023e-05,-0.1350697200733718,nao_irrigado
2457,-0.5368751639201785,0.5932753155929041,0.7489136294931468,-7.292489999999926e-05,-0.13421879098004466,nao_irrigado
2454,-0.5358360423506418,0.5940647841111123,0.7492049419335565,-7.171800000000013e-05,-0.13395901058766047,nao_irrigado
1984,-0.5356281877611565,0.594583766232837,0.7494196560905377,-8.934988749999956e-05,-0.13390704694028913,nao_irrigado
2341,-0.5315971092021117,0.5969656410267624,0.7515244097752962,-3.177316562499996e-05,-0.13289927730052792,nao_irrigado
1843,0.5265114393488288,0.6008115275260903,0.7535752912707707,4.958197187500055e-05,0.1316278598372072,irrigado
2009,0.5261379251934339,0.6008931636629855,0.7535752912707707,5.1338021874999806e-05,0.13153448129835849,irrigado
1728,-0.5259499516576067,0.6008368995277569,0.7535752912707707,-1.8337903124999912e-05,-0.13148748791440168,nao_irrigado
2391,-0.52560694414709,0.6010545828281094,0.7535752912707707,-3.842499062500001e-05,-0.1314017360367725,nao_irrigado
2463,-0.5195201385688353,0.6053015977125624,0.7567150282049429,-6.675165937500022e-05,-0.12988003464220882,nao_irrigado
1985,-0.5188700009579973,0.6061234296134537,0.7568618537125578,-8.556640624999938e-05,-0.12971750023949932,nao_irrigado
2456,-0.5152466006923699,0.6082157595952915,0.759033488600628,-6.938475937499997e-05,-0.12881165017309246,nao_irrigado
2386,-0.5132355263487263,0.6096250715432132,0.7594691470993422,-3.619341250000064e-05,-0.12830888158718157,nao_irrigado
2481,-0.5119627482960558,0.6106972058492645,0.7600725254884808,-7.120777500000102e-05,-0.12799068707401395,nao_irrigado
2455,-0.5115447525418895,0.6108167759509568,0.7600725254884808,-6.811707500000048e-05,-0.12788618813547237,nao_irrigado
2462,-0.5082648862410394,0.6131102179544792,0.7609256468105428,-6.51141250000006e-05,-0.12706622156025987,nao_irrigado
2246,-0.5053341447099856,0.6154263343915654,0.7627169507540219,-3.506940312499995e-05,-0.1263335361774964,nao_irrigado
2477,-0.5049524922329499,0.6153876906537252,0.7627169507540219,-6.973627499999926e-05,-0.12623812305823748,nao_irrigado
2420,-0.5037450266295088,0.6162532061393677,0.7633015216100872,-5.259181249999984e-05,-0.1259362566573772,nao_irrigado
1750,-0.5014710328324085,0.6179526625887876,0.7642370385085367,-3.6764878125000126e-05,-0.12536775820810211,nao_irrigado
354,0.4998476679529151,0.6191588036273329,0.764696706319045,0.0004545407124999998,0.12496191698822877,irrigado
2370,-0.49874758865903923,0.6197424529906009,0.7647939809737745,-3.077314375000105e-05,-0.12468689716475981,nao_irrigado
1777,0.49847565907371083,0.6199493321806957,0.7647939809737745,2.1798565624999485e-05,0.12461891476842768,irrigado
2323,-0.4969287748642152,0.62101255351605,0.7656660800378609,-2.874676875000079e-05,-0.1242321937160538,nao_irrigado
1986,-0.48704270926856885,0.6283311550428848,0.7729156566612246,-7.915186562500176e-05,-0.12176067731714221,nao_irrigado
2435,-0.48499416293550673,0.629419132496634,0.7733686196313702,-6.332445000000082e-05,-0.12124854073387668,nao_irrigado
1858,-0.482969491825165,0.6309550123142514,0.7739282656754146,-8.233280312500146e-05,-0.12074237295629126,nao_irrigado
2480,-0.4820684265868582,0.6315730480962212,0.7742444269017565,-6.486301562499963e-05,-0.12051710664671456,nao_irrigado
2464,-0.4810164895621159,0.6323087894312968,0.7747044404149697,-6.113838437500022e-05,-0.12025412239052892,nao_irrigado
2426,0.4709795380415061,0.6396383428505126,0.7810129538555406,4.7948434374999425e-05,0.11774488451037653,irrigado
1487,0.4672178250104256,0.6419850234368228,0.7821008023615262,2.3830525000000796e-05,0.1168044562526064,irrigado
2458,-0.4593962549434097,0.6475564153508006,0.7879947545803343,-6.233779062499948e-05,-0.11484906373585241,nao_irrigado
2459,-0.458117176162379,0.6484715944044623,0.7886618315649063,-6.061093124999986e-05,-0.11452929404059475,nao_irrigado
2392,-0.45495384569458064,0.6507333372653139,0.7891794253855302,-3.39131999999992e-05,-0.11373846142364516,nao_irrigado
2008,0.45271559587836957,0.6525432956779984,0.7900369253025458,4.5507428125000915e-05,0.11317889896959239,irrigado
2453,-0.4488558313797849,0.6552120813998531,0.7923752183051684,-6.057625312500068e-05,-0.11221395784494623,nao_irrigado
1987,-0.4480415167763661,0.6560269343967562,0.7924846739704243,-7.165039375000085e-05,-0.11201037919409151,nao_irrigado
2365,-0.4398996659271561,0.6616206819972019,0.7972651555041022,-2.7926900000000907e-05,-0.10997491648178903,nao_irrigado
2460,-0.43654905959353557,0.6639740316425189,0.7982307203839437,-5.6617343749999945e-05,-0.10913726489838387,nao_irrigado
2245,-0.43612561380688436,0.6645595341668309,0.7982307203839437,-2.906612187500001e-05,-0.10903140345172109,nao_irrigado
2472,0.4358842965567493,0.6645103104330756,0.7982307203839437,6.458156874999954e-05,0.10897107413918733,irrigado
2466,-0.4315061324170675,0.6677440168626251,0.8012182536224352,-5.314746562500028e-05,-0.10787653310426687,nao_irrigado
2385,-0.42660228061009026,0.6711658262966174,0.8044257449589686,-2.992683124999982e-05,-0.10665057015252254,nao_irrigado
2427,0.42400200344893546,0.673331969168229,0.8046897713295994,4.212567187499971e-05,0.10600050086223387,irrigado
2484,-0.42326761139926183,0.6736328053150067,0.8046897713295994,-5.3882518749999875e-05,-0.10581690284981546,nao_irrigado
2436,-0.4225188630760103,0.6741591288851635,0.8048152417802314,-5.593082812500004e-05,-0.10562971576900257,nao_irrigado
2244,-0.422391046025131,0.6744868545584908,0.8048152417802314,-2.693779375000007e-05,-0.10559776150628275,nao_irrigado
2452,-0.419003634802464,0.6768287700328561,0.8065484167464587,-5.490841875000017e-05,-0.104750908700616,nao_irrigado
1988,-0.41550681979064064,0.679520457201197,0.8085766680649902,-6.539805312500042e-05,-0.10387670494766016,nao_irrigado
1724,0.41432852917141355,0.6803025882406161,0.8087194417935224,1.2610849999999778e-05,0.1035821322928534,irrigado
1857,-0.4140389081012427,0.6803930901641175,0.8087194417935224,-6.875535000000141e-05,-0.10350972702531068,nao_irrigado
1740,-0.40936594140165017,0.6837289138563449,0.8117864286614835,-2.1309656249999826e-05,-0.10234148535041254,nao_irrigado
2287,-0.40677564557337287,0.6855941403920347,0.8131025428821648,-1.2759878125000006e-05,-0.10169391139334322,nao_irrigado
2379,-0.40534902147849017,0.6866163629954601,0.8138657275660474,-2.803850624999958e-05,-0.10133725536962254,nao_irrigado
1739,-0.3983270295827802,0.6917991269636613,0.8186204490416986,-1.9717834374999906e-05,-0.09958175739569505,nao_irrigado
2007,0.39645371547632063,0.6933244879229816,0.8191945755917961,4.105478124999916e-05,0.09911342886908016,irrigado
2461,-0.3941506264340203,0.694857995502013,0.8204669408427615,-5.03923625000003e-05,-0.09853765660850508,nao_irrigado
2340,-0.3924587939815219,0.6961491687117836,0.8215401227686013,-2.2192225000000274e-05,-0.09811469849538046,nao_irrigado
1483,-0.39063355875190847,0.697408107677182,0.8219806600718076,-1.6675187499998884e-05,-0.09765838968797712,nao_irrigado
2496,-0.38517930477231205,0.7014463061117444,0.8248238771217506,-6.701644375000032e-05,-0.096294826193078,nao_irrigado
1727,-0.3766563474166192,0.7077568192222852,0.82994290219521,-1.2070984375000225e-05,-0.0941640868541548,nao_irrigado
1989,-0.37582242132047927,0.7086124983593006,0.830320751894295,-5.826951875000097e-05,-0.09395560533011982,nao_irrigado
1690,0.3737892794628247,0.709854765599528,0.8304180137579672,1.845396249999993e-05,0.09344731986570617,irrigado
2297,0.3731871092613571,0.7109417002388297,0.8312370586579135,1.7890175000000175e-05,0.09329677731533928,irrigado
2451,-0.37113243574502547,0.7119836368716784,0.8320026294927879,-4.6103281250000315e-05,-0.09278310893625637,nao_irrigado
2288,0.35895011917165975,0.7208623702298217,0.8418712440563634,1.2922734374999894e-05,0.08973752979291494,irrigado
2006,0.3500565853745979,0.7276571642706796,0.8458884995245652,3.726444375000068e-05,0.08751414634364947,irrigado
1856,-0.3493076612768329,0.7281507952942978,0.8458884995245652,-5.64481406250001e-05,-0.08732691531920823,nao_irrigado
