row_number,nomenclaura,bloco_normalizado,genotipo_normalizado,condicao_normalizada,data_coleta_raw,data_coleta_iso,turno
769,B4_EMB48_NIRRIG_REPROD00007.asd,B4,EMB48,nao_irrigado,20170224,2017-02-24,tarde
770,B1_BR16_IRRIG_REPROD00000.asd,B1,BR16,irrigado,20170225,2017-02-25,manha
771,B1_BR16_IRRIG_REPROD00001.asd,B1,BR16,irrigado,20170225,2017-02-25,manha
772,B1_BR16_IRRIG_REPROD00002.asd,B1,BR16,irrigado,20170225,2017-02-25,manha
773,B1_BR16_IRRIG_REPROD00003.asd,B1,BR16,irrigado,20170225,2017-02-25,manha
774,B1_BR16_IRRIG_REPROD00004.asd,B1,BR16,irrigado,20170225,2017-02-25,manha
775,B1_BR16_IRRIG_REPROD00005.asd,B1,BR16,irrigado,20170225,2017-02-25,manha
776,B1_BR16_IRRIG_REPROD00006.asd,B1,BR16,irrigado,20170225,2017-02-25,manha
777,B1_BR16_IRRIG_REPROD00007.asd,B1,BR16,irrigado,20170225,2017-02-25,manha
778,B1_BR16_NIRRIG_REPROD00000.asd,B1,BR16,nao_irrigado,20170225,2017-02-25,manha
779,B1_BR16_NIRRIG_REPROD00001.asd,B1,BR16,nao_irrigado,20170225,2017-02-25,manha
780,B1_BR16_NIRRIG_REPROD00002.asd,B1,BR16,nao_irrigado,20170225,2017-02-25,manha
781,B1_BR16_NIRRIG_REPROD00003.asd,B1,BR16,nao_irrigado,20170225,2017-02-25,manha
782,B1_BR16_NIRRIG_REPROD00004.asd,B1,BR16,nao_irrigado,20170225,2017-02-25,manha
783,B1_BR16_NIRRIG_REPROD00005.asd,B1,BR16,nao_irrigado,20170225,2017-02-25,manha
784,B1_BR16_NIRRIG_REPROD00006.asd,B1,BR16,nao_irrigado,20170225,2017-02-25,manha
785,B1_BR16_NIRRIG_REPROD00007.asd,B1,BR16,nao_irrigado,20170225,2017-02-25,manha
786,B1_CD202_IRRIG_REPROD00000.asd,B1,CD202,irrigado,20170225,2017-02-25,manha
787,B1_CD202_IRRIG_REPROD00001.asd,B1,CD202,irrigado,20170225,2017-02-25,manha
788,B1_CD202_IRRIG_REPROD00002.asd,B1,CD202,irrigado,20170225,2017-02-25,manha
789,B1_CD202_IRRIG_REPROD00003.asd,B1,CD202,irrigado,20170225,2017-02-25,manha
790,B1_CD202_IRRIG_REPROD00004.asd,B1,CD202,irrigado,20170225,2017-02-25,manha
791,B1_CD202_IRRIG_REPROD00005.asd,B1,CD202,irrigado,20170225,2017-02-25,manha
792,B1_CD202_IRRIG_REPROD00006.asd,B1,CD202,irrigado,20170225,2017-02-25,manha
793,B1_CD202_IRRIG_REPROD00007.asd,B1,CD202,irrigado,20170225,2017-02-25,manha
794,B1_CD202_NIRRIG_REPROD00000.asd,B1,CD202,nao_irrigado,20170225,2017-02-25,manha
795,B1_CD202_NIRRIG_REPROD00001.asd,B1,CD202,nao_irrigado,20170225,2017-02-25,manha
796,B1_CD202_NIRRIG_REPROD00002.asd,B1,CD202,nao_irrigado,20170225,2017-02-25,manha
797,B1_CD202_NIRRIG_REPROD00003.asd,B1,CD202,nao_irrigado,20170225,2017-02-25,manha
798,B1_CD202_NIRRIG_REPROD00004.asd,B1,CD202,nao_irrigado,20170225,2017-02-25,manha
799,B1_CD202_NIRRIG_REPROD00005.asd,B1,CD202,nao_irrigado,20170225,2017-02-25,manha
800,B1_CD202_NIRRIG_REPROD00006.asd,B1,CD202,nao_irrigado,20170225,2017-02-25,manha
801,B1_CD202_NIRRIG_REPROD00007.asd,B1,CD202,nao_irrigado,20170225,2017-02-25,manha
802,B1_EMB48_IRRIG_REPROD00000.asd,B1,EMB48,irrigado,20170225,2017-02-25,manha
803,B1_EMB48_IRRIG_REPROD00001.asd,B1,EMB48,irrigado,20170225,2017-02-25,manha
804,B1_EMB48_IRRIG_REPROD00002.asd,B1,EMB48,irrigado,20170225,2017-02-25,manha
805,B1_EMB48_IRRIG_REPROD00003.asd,B1,EMB48,irrigado,20170225,2017-02-25,manha
806,B1_EMB48_IRRIG_REPROD00004.asd,B1,EMB48,irrigado,20170225,2017-02-25,manha
807,B1_EMB48_IRRIG_REPROD00005.asd,B1,EMB48,irrigado,20170225,2017-02-25,manha
808,B1_EMB48_IRRIG_REPROD00006.asd,B1,EMB48,irrigado,20170225,2017-02-25,manha
809,B1_EMB48_IRRIG_REPROD00007.asd,B1,EMB48,irrigado,20170225,2017-02-25,manha
810,B1_EMB48_NIRRIG_REPROD00000.asd,B1,EMB48,nao_irrigado,20170225,2017-02-25,manha
811,B1_EMB48_NIRRIG_REPROD00001.asd,B1,EMB48,nao_irrigado,20170225,2017-02-25,manha
812,B1_EMB48_NIRRIG_REPROD00002.asd,B1,EMB48,nao_irrigado,20170225,2017-02-25,manha
813,B1_EMB48_NIRRIG_REPROD00003.asd,B1,EMB48,nao_irrigado,20170225,2017-02-25,manha
814,B1_EMB48_NIRRIG_REPROD00004.asd,B1,EMB48,nao_irrigado,20170225,2017-02-25,manha
815,B1_EMB48_NIRRIG_REPROD00005.asd,B1,EMB48,nao_irrigado,20170225,2017-02-25,manha
816,B1_EMB48_NIRRIG_REPROD00006.asd,B1,EMB48,nao_irrigado,20170225,2017-02-25,manha
817,B1_EMB48_NIRRIG_REPROD00007.asd,B1,EMB48,nao_irrigado,20170225,2017-02-25,manha
818,B2_BR16_IRRIG_REPROD00000.asd,B2,BR16,irrigado,20170225,2017-02-25,manha
819,B2_BR16_IRRIG_REPROD00001.asd,B2,BR16,irrigado,20170225,2017-02-25,manha
820,B2_BR16_IRRIG_REPROD00002.asd,B2,BR16,irrigado,20170225,2017-02-25,manha
821,B2_BR16_IRRIG_REPROD00003.asd,B2,BR16,irrigado,20170225,2017-02-25,manha
822,B2_BR16_IRRIG_REPROD00004.asd,B2,BR16,irrigado,20170225,2017-02-25,manha
823,B2_BR16_IRRIG_REPROD00005.asd,B2,BR16,irrigado,20170225,2017-02-25,manha
824,B2_BR16_IRRIG_REPROD00006.asd,B2,BR16,irrigado,20170225,2017-02-25,manha
825,B2_BR16_IRRIG_REPROD00007.asd,B2,BR16,irrigado,20170225,2017-02-25,manha
826,B2_BR16_NIRRIG_REPROD00000.asd,B2,BR16,nao_irrigado,20170225,2017-02-25,manha
827,B2_BR16_NIRRIG_REPROD00001.asd,B2,BR16,nao_irrigado,20170225,2017-02-25,manha
828,B2_BR16_NIRRIG_REPROD00002.asd,B2,BR16,nao_irrigado,20170225,2017-02-25,manha
829,B2_BR16_NIRRIG_REPROD00003.asd,B2,BR16,nao_irrigado,20170225,2017-02-25,manha
830,B2_BR16_NIRRIG_REPROD00004.asd,B2,BR16,nao_irrigado,20170225,2017-02-25,manha
831,B2_BR16_NIRRIG_REPROD00005.asd,B2,BR16,nao_irrigado,20170225,2017-02-25,manha
832,B2_BR16_NIRRIG_REPROD00006.asd,B2,BR16,nao_irrigado,20170225,2017-02-25,manha
833,B2_BR16_NIRRIG_REPROD00007.asd,B2,BR16,nao_irrigado,20170225,2017-02-25,manha
834,B2_CD202_IRRIG_REPROD00000.asd,B2,CD202,irrigado,20170225,2017-02-25,manha
835,B2_CD202_IRRIG_REPROD00001.asd,B2,CD202,irrigado,20170225,2017-02-25,manha
836,B2_CD202_IRRIG_REPROD00002.asd,B2,CD202,irrigado,20170225,2017-02-25,manha
837,B2_CD202_IRRIG_REPROD00003.asd,B2,CD202,irrigado,20170225,2017-02-25,manha
838,B2_CD202_IRRIG_REPROD00004.asd,B2,CD202,irrigado,20170225,2017-02-25,manha
839,B2_CD202_IRRIG_REPROD00005.asd,B2,CD202,irrigado,20170225,2017-02-25,manha
840,B2_CD202_IRRIG_REPROD00006.asd,B2,CD202,irrigado,20170225,2017-02-25,manha
841,B2_CD202_IRRIG_REPROD00007.asd,B2,CD202,irrigado,20170225,2017-02-25,manha
842,B2_CD202_NIRRIG_REPROD00000.asd,B2,CD202,nao_irrigado,20170225,2017-02-25,manha
843,B2_CD202_NIRRIG_REPROD00001.asd,B2,CD202,nao_irrigado,20170225,2017-02-25,manha
844,B2_CD202_NIRRIG_REPROD00002.asd,B2,CD202,nao_irrigado,20170225,2017-02-25,manha
845,B2_CD202_NIRRIG_REPROD00003.asd,B2,CD202,nao_irrigado,20170225,2017-02-25,manha
846,B2_CD202_NIRRIG_REPROD00004.asd,B2,CD202,nao_irrigado,20170225,2017-02-25,manha
847,B2_CD202_NIRRIG_REPROD00005.asd,B2,CD202,nao_irrigado,20170225,2017-02-25,manha
848,B2_CD202_NIRRIG_REPROD00006.asd,B2,CD202,nao_irrigado,20170225,2017-02-25,manha
849,B2_CD202_NIRRIG_REPROD00007.asd,B2,CD202,nao_irrigado,20170225,2017-02-25,manha
850,B2_EMB48_IRRIG_REPROD00000.asd,B2,EMB48,irrigado,20170225,2017-02-25,manha
851,B2_EMB48_IRRIG_REPROD00001.asd,B2,EMB48,irrigado,20170225,2017-02-25,manha
852,B2_EMB48_IRRIG_REPROD00002.asd,B2,EMB48,irrigado,20170225,2017-02-25,manha
853,B2_EMB48_IRRIG_REPROD00003.asd,B2,EMB48,irrigado,20170225,2017-02-25,manha
854,B2_EMB48_IRRIG_REPROD00004.asd,B2,EMB48,irrigado,20170225,2017-02-25,manha
855,B2_EMB48_IRRIG_REPROD00005.asd,B2,EMB48,irrigado,20170225,2017-02-25,manha
856,B2_EMB48_IRRIG_REPROD00006.asd,B2,EMB48,irrigado,20170225,2017-02-25,manha
857,B2_EMB48_IRRIG_REPROD00007.asd,B2,EMB48,irrigado,20170225,2017-02-25,manha
858,B2_EMB48_NIRRIG_REPROD00000.asd,B2,EMB48,nao_irrigado,20170225,2017-02-25,manha
859,B2_EMB48_NIRRIG_REPROD00001.asd,B2,EMB48,nao_irrigado,20170225,2017-02-25,manha
860,B2_EMB48_NIRRIG_REPROD00002.asd,B2,EMB48,nao_irrigado,20170225,2017-02-25,manha
861,B2_EMB48_NIRRIG_REPROD00003.asd,B2,EMB48,nao_irrigado,20170225,2017-02-25,manha
862,B2_EMB48_NIRRIG_REPROD00004.asd,B2,EMB48,nao_irrigado,20170225,2017-02-25,manha
863,B2_EMB48_NIRRIG_REPROD00005.asd,B2,EMB48,nao_irrigado,20170225,2017-02-25,manha
864,B2_EMB48_NIRRIG_REPROD00006.asd,B2,EMB48,nao_irrigado,20170225,2017-02-25,manha
865,B2_EMB48_NIRRIG_REPROD00007.asd,B2,EMB48,nao_irrigado,20170225,2017-02-25,manha
866,B3_BR16_IRRIG_REPROD00000.asd,B3,BR16,irrigado,20170225,2017-02-25,manha
867,B3_BR16_IRRIG_REPROD00001.asd,B3,BR16,irrigado,20170225,2017-02-25,manha
868,B3_BR16_IRRIG_REPROD00002.asd,B3,BR16,irrigado,20170225,2017-02-25,manha
869,B3_BR16_IRRIG_REPROD00003.asd,B3,BR16,irrigado,20170225,2017-02-25,manha
870,B3_BR16_IRRIG_REPROD00004.asd,B3,BR16,irrigado,20170225,2017-02-25,manha
871,B3_BR16_IRRIG_REPROD00005.asd,B3,BR16,irrigado,20170225,2017-02-25,manha
872,B3_BR16_IRRIG_REPROD00006.asd,B3,BR16,irrigado,20170225,2017-02-25,manha
873,B3_BR16_IRRIG_REPROD00007.asd,B3,BR16,irrigado,20170225,2017-02-25,manha
874,B3_BR16_NIRRIG_REPROD00000.asd,B3,BR16,nao_irrigado,20170225,2017-02-25,manha
875,B3_BR16_NIRRIG_REPROD00001.asd,B3,BR16,nao_irrigado,20170225,2017-02-25,manha
876,B3_BR16_NIRRIG_REPROD00002.asd,B3,BR16,nao_irrigado,20170225,2017-02-25,manha
877,B3_BR16_NIRRIG_REPROD00003.asd,B3,BR16,nao_irrigado,20170225,2017-02-25,manha
878,B3_BR16_NIRRIG_REPROD00004.asd,B3,BR16,nao_irrigado,20170225,2017-02-25,manha
879,B3_BR16_NIRRIG_REPROD00005.asd,B3,BR16,nao_irrigado,20170225,2017-02-25,manha
880,B3_BR16_NIRRIG_REPROD00006.asd,B3,BR16,nao_irrigado,20170225,2017-02-25,manha
881,B3_BR16_NIRRIG_REPROD00007.asd,B3,BR16,nao_irrigado,20170225,2017-02-25,manha
882,B3_CD202_IRRIG_REPROD00000.asd,B3,CD202,irrigado,20170225,2017-02-25,manha
883,B3_CD202_IRRIG_REPROD00001.asd,B3,CD202,irrigado,20170225,2017-02-25,manha
884,B3_CD202_IRRIG_REPROD00002.asd,B3,CD202,irrigado,20170225,2017-02-25,manha
885,B3_CD202_IRRIG_REPROD00003.asd,B3,CD202,irrigado,20170225,2017-02-25,manha
886,B3_CD202_IRRIG_REPROD00004.asd,B3,CD202,irrigado,20170225,2017-02-25,manha
887,B3_CD202_IRRIG_REPROD00005.asd,B3,CD202,irrigado,20170225,2017-02-25,manha
888,B3_CD202_IRRIG_REPROD00006.asd,B3,CD202,irrigado,20170225,2017-02-25,manha
889,B3_CD202_IRRIG_REPROD00007.asd,B3,CD202,irrigado,20170225,2017-02-25,manha
890,B3_CD202_NIRRIG_REPROD00000.asd,B3,CD202,nao_irrigado,20170225,2017-02-25,manha
891,B3_CD202_NIRRIG_REPROD00001.asd,B3,CD202,nao_irrigado,20170225,2017-02-25,manha
892,B3_CD202_NIRRIG_REPROD00002.asd,B3,CD202,nao_irrigado,20170225,2017-02-25,manha
893,B3_CD202_NIRRIG_REPROD00003.asd,B3,CD202,nao_irrigado,20170225,2017-02-25,manha
894,B3_CD202_NIRRIG_REPROD00004.asd,B3,CD202,nao_irrigado,20170225,2017-02-25,manha
895,B3_CD202_NIRRIG_REPROD00005.asd,B3,CD202,nao_irrigado,20170225,2017-02-25,manha
896,B3_CD202_NIRRIG_REPROD00006.asd,B3,CD202,nao_irrigado,20170225,2017-02-25,manha
897,B3_CD202_NIRRIG_REPROD00007.asd,B3,CD202,nao_irrigado,20170225,2017-02-25,manha
898,B3_EMB48_IRRIG_REPROD00000.asd,B3,EMB48,irrigado,20170225,2017-02-25,manha
899,B3_EMB48_IRRIG_REPROD00001.asd,B3,EMB48,irrigado,20170225,2017-02-25,manha
900,B3_EMB48_IRRIG_REPROD00002.asd,B3,EMB48,irrigado,20170225,2017-02-25,manha
901,B3_EMB48_IRRIG_REPROD00003.asd,B3,EMB48,irrigado,20170225,2017-02-25,manha
902,B3_EMB48_IRRIG_REPROD00004.asd,B3,EMB48,irrigado,20170225,2017-02-25,manha
903,B3_EMB48_IRRIG_REPROD00005.asd,B3,EMB48,irrigado,20170225,2017-02-25,manha
904,B3_EMB48_IRRIG_REPROD00006.asd,B3,EMB48,irrigado,20170225,2017-02-25,manha
905,B3_EMB48_IRRIG_REPROD00007.asd,B3,EMB48,irrigado,20170225,2017-02-25,manha
906,B3_EMB48_NIRRIG_REPROD00000.asd,B3,EMB48,nao_irrigado,20170225,2017-02-25,manha
907,B3_EMB48_NIRRIG_REPROD00001.asd,B3,EMB48,nao_irrigado,20170225,2017-02-25,manha
908,B3_EMB48_NIRRIG_REPROD00002.asd,B3,EMB48,nao_irrigado,20170225,2017-02-25,manha
909,B3_EMB48_NIRRIG_REPROD00003.asd,B3,EMB48,nao_irrigado,20170225,2017-02-25,manha
910,B3_EMB48_NIRRIG_REPROD00004.asd,B3,EMB48,nao_irrigado,20170225,2017-02-25,manha
911,B3_EMB48_NIRRIG_REPROD00005.asd,B3,EMB48,nao_irrigado,20170225,2017-02-25,manha
912,B3_EMB48_NIRRIG_REPROD00006.asd,B3,EMB48,nao_irrigado,20170225,2017-02-25,manha
913,B3_EMB48_NIRRIG_REPROD00007.asd,B3,EMB48,nao_irrigado,20170225,2017-02-25,manha
914,B4_BR16_IRRIG_REPROD00000.asd,B4,BR16,irrigado,20170225,2017-02-25,manha
915,B4_BR16_IRRIG_REPROD00001.asd,B4,BR16,irrigado,20170225,2017-02-25,manha
916,B4_BR16_IRRIG_REPROD00002.asd,B4,BR16,irrigado,20170225,2017-02-25,manha
917,B4_BR16_IRRIG_REPROD00003.asd,B4,BR16,irrigado,20170225,2017-02-25,manha
918,B4_BR16_IRRIG_REPROD00004.asd,B4,BR16,irrigado,20170225,2017-02-25,manha
919,B4_BR16_IRRIG_REPROD00005.asd,B4,BR16,irrigado,20170225,2017-02-25,manha
920,B4_BR16_IRRIG_REPROD00006.asd,B4,BR16,irrigado,20170225,2017-02-25,manha
921,B4_BR16_IRRIG_REPROD00007.asd,B4,BR16,irrigado,20170225,2017-02-25,manha
922,B4_BR16_NIRRIG_REPROD00000.asd,B4,BR16,nao_irrigado,20170225,2017-02-25,manha
923,B4_BR16_NIRRIG_REPROD00001.asd,B4,BR16,nao_irrigado,20170225,2017-02-25,manha
924,B4_BR16_NIRRIG_REPROD00002.asd,B4,BR16,nao_irrigado,20170225,2017-02-25,manha
925,B4_BR16_NIRRIG_REPROD00003.asd,B4,BR16,nao_irrigado,20170225,2017-02-25,manha
926,B4_BR16_NIRRIG_REPROD00004.asd,B4,BR16,nao_irrigado,20170225,2017-02-25,manha
927,B4_BR16_NIRRIG_REPROD00005.asd,B4,BR16,nao_irrigado,20170225,2017-02-25,manha
928,B4_BR16_NIRRIG_REPROD00006.asd,B4,BR16,nao_irrigado,20170225,2017-02-25,manha
929,B4_BR16_NIRRIG_REPROD00007.asd,B4,BR16,nao_irrigado,20170225,2017-02-25,manha
930,B4_CD202_IRRIG_REPROD00000.asd,B4,CD202,irrigado,20170225,2017-02-25,manha
931,B4_CD202_IRRIG_REPROD00001.asd,B4,CD202,irrigado,20170225,2017-02-25,manha
932,B4_CD202_IRRIG_REPROD00002.asd,B4,CD202,irrigado,20170225,2017-02-25,manha
933,B4_CD202_IRRIG_REPROD00003.asd,B4,CD202,irrigado,20170225,2017-02-25,manha
934,B4_CD202_IRRIG_REPROD00004.asd,B4,CD202,irrigado,20170225,2017-02-25,manha
935,B4_CD202_IRRIG_REPROD00005.asd,B4,CD202,irrigado,20170225,2017-02-25,manha
936,B4_CD202_IRRIG_REPROD00006.asd,B4,CD202,irrigado,20170225,2017-02-25,manha
937,B4_CD202_IRRIG_REPROD00007.asd,B4,CD202,irrigado,20170225,2017-02-25,manha
938,B4_CD202_NIRRIG_REPROD00000.asd,B4,CD202,nao_irrigado,20170225,2017-02-25,manha
939,B4_CD202_NIRRIG_REPROD00001.asd,B4,CD202,nao_irrigado,20170225,2017-02-25,manha
940,B4_CD202_NIRRIG_REPROD00002.asd,B4,CD202,nao_irrigado,20170225,2017-02-25,manha
941,B4_CD202_NIRRIG_REPROD00003.asd,B4,CD202,nao_irrigado,20170225,2017-02-25,manha
942,B4_CD202_NIRRIG_REPROD00004.asd,B4,CD202,nao_irrigado,20170225,2017-02-25,manha
943,B4_CD202_NIRRIG_REPROD00005.asd,B4,CD202,nao_irrigado,20170225,2017-02-25,manha
944,B4_CD202_NIRRIG_REPROD00006.asd,B4,CD202,nao_irrigado,20170225,2017-02-25,manha
945,B4_CD202_NIRRIG_REPROD00007.asd,B4,CD202,nao_irrigado,20170225,2017-02-25,manha
946,B4_EMB48_IRRIG_REPROD00000.asd,B4,EMB48,irrigado,20170225,2017-02-25,manha
947,B4_EMB48_IRRIG_REPROD00001.asd,B4,EMB48,irrigado,20170225,2017-02-25,manha
948,B4_EMB48_IRRIG_REPROD00002.asd,B4,EMB48,irrigado,20170225,2017-02-25,manha
949,B4_EMB48_IRRIG_REPROD00003.asd,B4,EMB48,irrigado,20170225,2017-02-25,manha
950,B4_EMB48_IRRIG_REPROD00004.asd,B4,EMB48,irrigado,20170225,2017-02-25,manha
951,B4_EMB48_IRRIG_REPROD00005.asd,B4,EMB48,irrigado,20170225,2017-02-25,manha
952,B4_EMB48_IRRIG_REPROD00006.asd,B4,EMB48,irrigado,20170225,2017-02-25,manha
953,B4_EMB48_IRRIG_REPROD00007.asd,B4,EMB48,irrigado,20170225,2017-02-25,manha
954,B4_EMB48_NIRRIG_REPROD00000.asd,B4,EMB48,nao_irrigado,20170225,2017-02-25,manha
955,B4_EMB48_NIRRIG_REPROD00001.asd,B4,EMB48,nao_irrigado,20170225,2017-02-25,manha
956,B4_EMB48_NIRRIG_REPROD00002.asd,B4,EMB48,nao_irrigado,20170225,2017-02-25,manha
957,B4_EMB48_NIRRIG_REPROD00003.asd,B4,EMB48,nao_irrigado,20170225,2017-02-25,manha
958,B4_EMB48_NIRRIG_REPROD00004.asd,B4,EMB48,nao_irrigado,20170225,2017-02-25,manha
959,B4_EMB48_NIRRIG_REPROD00005.asd,B4,EMB48,nao_irrigado,20170225,2017-02-25,manha
960,B4_EMB48_NIRRIG_REPROD00006.asd,B4,EMB48,nao_irrigado,20170225,2017-02-25,manha
961,B4_EMB48_NIRRIG_REPROD00007.asd,B4,EMB48,nao_irrigado,20170225,2017-02-25,manha
962,B1_BR16_IRRIG_REPROD00000.asd,B1,BR16,irrigado,20170226,2017-02-26,manha
963,B1_BR16_IRRIG_REPROD00001.asd,B1,BR16,irrigado,20170226,2017-02-26,manha
964,B1_BR16_IRRIG_REPROD00002.asd,B1,BR16,irrigado,20170226,2017-02-26,manha
965,B1_BR16_IRRIG_REPROD00003.asd,B1,BR16,irrigado,20170226,2017-02-26,manha
966,B1_BR16_IRRIG_REPROD00004.asd,B1,BR16,irrigado,20170226,2017-02-26,manha
967,B1_BR16_IRRIG_REPROD00005.asd,B1,BR16,irrigado,20170226,2017-02-26,manha
968,B1_BR16_IRRIG_REPROD00006.asd,B1,BR16,irrigado,20170226,2017-02-26,manha
969,B1_BR16_IRRIG_REPROD00007.asd,B1,BR16,irrigado,20170226,2017-02-26,manha
970,B1_BR16_NIRRIG_REPROD00000.asd,B1,BR16,nao_irrigado,20170226,2017-02-26,manha
971,B1_BR16_NIRRIG_REPROD00001.asd,B1,BR16,nao_irrigado,20170226,2017-02-26,manha
972,B1_BR16_NIRRIG_REPROD00002.asd,B1,BR16,nao_irrigado,20170226,2017-02-26,manha
973,B1_BR16_NIRRIG_REPROD00003.asd,B1,BR16,nao_irrigado,20170226,2017-02-26,manha
974,B1_BR16_NIRRIG_REPROD00004.asd,B1,BR16,nao_irrigado,20170226,2017-02-26,manha
975,B1_BR16_NIRRIG_REPROD00005.asd,B1,BR16,nao_irrigado,20170226,2017-02-26,manha
976,B1_BR16_NIRRIG_REPROD00006.asd,B1,BR16,nao_irrigado,20170226,2017-02-26,manha
977,B1_BR16_NIRRIG_REPROD00007.asd,B1,BR16,nao_irrigado,20170226,2017-02-26,manha
978,B1_CD202_IRRIG_REPROD00000.asd,B1,CD202,irrigado,20170226,2017-02-26,manha
979,B1_CD202_IRRIG_REPROD00001.asd,B1,CD202,irrigado,20170226,2017-02-26,manha
980,B1_CD202_IRRIG_REPROD00002.asd,B1,CD202,irrigado,20170226,2017-02-26,manha
981,B1_CD202_IRRIG_REPROD00003.asd,B1,CD202,irrigado,20170226,2017-02-26,manha
982,B1_CD202_IRRIG_REPROD00004.asd,B1,CD202,irrigado,20170226,2017-02-26,manha
983,B1_CD202_IRRIG_REPROD00005.asd,B1,CD202,irrigado,20170226,2017-02-26,manha
984,B1_CD202_IRRIG_REPROD00006.asd,B1,CD202,irrigado,20170226,2017-02-26,manha
985,B1_CD202_IRRIG_REPROD00007.asd,B1,CD202,irrigado,20170226,2017-02-26,manha
986,B1_CD202_NIRRIG_REPROD00000.asd,B1,CD202,nao_irrigado,20170226,2017-02-26,manha
987,B1_CD202_NIRRIG_REPROD00001.asd,B1,CD202,nao_irrigado,20170226,2017-02-26,manha
988,B1_CD202_NIRRIG_REPROD00002.asd,B1,CD202,nao_irrigado,20170226,2017-02-26,manha
989,B1_CD202_NIRRIG_REPROD00003.asd,B1,CD202,nao_irrigado,20170226,2017-02-26,manha
990,B1_CD202_NIRRIG_REPROD00004.asd,B1,CD202,nao_irrigado,20170226,2017-02-26,manha
991,B1_CD202_NIRRIG_REPROD00005.asd,B1,CD202,nao_irrigado,20170226,2017-02-26,manha
992,B1_CD202_NIRRIG_REPROD00006.asd,B1,CD202,nao_irrigado,20170226,2017-02-26,manha
993,B1_CD202_NIRRIG_REPROD00007.asd,B1,CD202,nao_irrigado,20170226,2017-02-26,manha
994,B1_EMB48_IRRIG_REPROD00000.asd,B1,EMB48,irrigado,20170226,2017-02-26,manha
995,B1_EMB48_IRRIG_REPROD00001.asd,B1,EMB48,irrigado,20170226,2017-02-26,manha
996,B1_EMB48_IRRIG_REPROD00002.asd,B1,EMB48,irrigado,20170226,2017-02-26,manha
997,B1_EMB48_IRRIG_REPROD00003.asd,B1,EMB48,irrigado,20170226,2017-02-26,manha
998,B1_EMB48_IRRIG_REPROD00004.asd,B1,EMB48,irrigado,20170226,2017-02-26,manha
999,B1_EMB48_IRRIG_REPROD00005.asd,B1,EMB48,irrigado,20170226,2017-02-26,manha
1000,B1_EMB48_IRRIG_REPROD00006.asd,B1,EMB48,irrigado,20170226,2017-02-26,manha
1001,B1_EMB48_IRRIG_REPROD00007.asd,B1,EMB48,irrigado,20170226,2017-02-26,manha
1002,B1_EMB48_NIRRIG_REPROD00000.asd,B1,EMB48,nao_irrigado,20170226,2017-02-26,manha
1003,B1_EMB48_NIRRIG_REPROD00001.asd,B1,EMB48,nao_irrigado,20170226,2017-02-26,manha
1004,B1_EMB48_NIRRIG_REPROD00002.asd,B1,EMB48,nao_irrigado,20170226,2017-02-26,manha
1005,B1_EMB48_NIRRIG_REPROD00003.asd,B1,EMB48,nao_irrigado,20170226,2017-02-26,manha
1006,B1_EMB48_NIRRIG_REPROD00004.asd,B1,EMB48,nao_irrigado,20170226,2017-02-26,manha
1007,B1_EMB48_NIRRIG_REPROD00005.asd,B1,EMB48,nao_irrigado,20170226,2017-02-26,manha
1008,B1_EMB48_NIRRIG_REPROD00006.asd,B1,EMB48,nao_irrigado,20170226,2017-02-26,manha
1009,B1_EMB48_NIRRIG_REPROD00007.asd,B1,EMB48,nao_irrigado,20170226,2017-02-26,manha
1010,B2_BR16_IRRIG_REPROD00000.asd,B2,BR16,irrigado,20170226,2017-02-26,manha
1011,B2_BR16_IRRIG_REPROD00001.asd,B2,BR16,irrigado,20170226,2017-02-26,manha
1012,B2_BR16_IRRIG_REPROD00002.asd,B2,BR16,irrigado,20170226,2017-02-26,manha
1013,B2_BR16_IRRIG_REPROD00003.asd,B2,BR16,irrigado,20170226,2017-02-26,manha
1014,B2_BR16_IRRIG_REPROD00004.asd,B2,BR16,irrigado,20170226,2017-02-26,manha
1015,B2_BR16_IRRIG_REPROD00005.asd,B2,BR16,irrigado,20170226,2017-02-26,manha
1016,B2_BR16_IRRIG_REPROD00006.asd,B2,BR16,irrigado,20170226,2017-02-26,manha
1017,B2_BR16_IRRIG_REPROD00007.asd,B2,BR16,irrigado,20170226,2017-02-26,manha
1018,B2_BR16_NIRRIG_REPROD00000.asd,B2,BR16,nao_irrigado,20170226,2017-02-26,manha
1019,B2_BR16_NIRRIG_REPROD00001.asd,B2,BR16,nao_irrigado,20170226,2017-02-26,manha
1020,B2_BR16_NIRRIG_REPROD00002.asd,B2,BR16,nao_irrigado,20170226,2017-02-26,manha
1021,B2_BR16_NIRRIG_REPROD00003.asd,B2,BR16,nao_irrigado,20170226,2017-02-26,manha
1022,B2_BR16_NIRRIG_REPROD00004.asd,B2,BR16,nao_irrigado,20170226,2017-02-26,manha
1023,B2_BR16_NIRRIG_REPROD00005.asd,B2,BR16,nao_irrigado,20170226,2017-02-26,manha
1024,B2_BR16_NIRRIG_REPROD00006.asd,B2,BR16,nao_irrigado,20170226,2017-02-26,manha
1025,B2_BR16_NIRRIG_REPROD00007.asd,B2,BR16,nao_irrigado,20170226,2017-02-26,manha
1026,B2_CD202_IRRIG_REPROD00000.asd,B2,CD202,irrigado,20170226,2017-02-26,manha
1027,B2_CD202_IRRIG_REPROD00001.asd,B2,CD202,irrigado,20170226,2017-02-26,manha
